Attributes {
	id:kb|g.236111
	source:KBase
	gene_subsystem_hash:HASH(0x213046f0)
	source_id:kb|g.236111
	geneAliasHash:HASH(0x2815d0f8)
	scientific_name:GFM MEintmetabat2729
	domain:Bacteria
	genetic_code:11
	dna_size:1671113
	num_contigs:87
	taxonomy:
	gc_content:
	complete:
	contigset_ref:2603/112/2
}
features (id	type	function	genomeID	delimiter	comment	start	stop	direction	contig	roleList) {
kb|g.236111.CDS.54	CDS	Succinyl-CoA ligase [ADP-forming] beta chain (EC 6.2.1.5)	kb|g.236111	none		35101	36247	+	MEint.metabat.2729_286002860	Succinyl-CoA ligase [ADP-forming] beta chain (EC 6.2.1.5)
kb|g.236111.CDS.55	CDS	Succinyl-CoA ligase [ADP-forming] alpha chain (EC 6.2.1.5)	kb|g.236111	none		36258	37158	+	MEint.metabat.2729_286002860	Succinyl-CoA ligase [ADP-forming] alpha chain (EC 6.2.1.5)
kb|g.236111.CDS.56	CDS	IMP cyclohydrolase (EC 3.5.4.10) / Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3)	kb|g.236111	none		37158	38667	+	MEint.metabat.2729_286002860	IMP cyclohydrolase (EC 3.5.4.10);Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3)
kb|g.236111.CDS.57	CDS	5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)	kb|g.236111	none		38687	39548	+	MEint.metabat.2729_286002860	5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)
kb|g.236111.CDS.58	CDS		kb|g.236111	;	No annotated function	39560	41492	+	MEint.metabat.2729_286002860	
kb|g.236111.CDS.59	CDS	Malate dehydrogenase (EC 1.1.1.37)	kb|g.236111	none		41534	42542	+	MEint.metabat.2729_286002860	Malate dehydrogenase (EC 1.1.1.37)
kb|g.236111.CDS.60	CDS		kb|g.236111	;	No annotated function	42686	43559	+	MEint.metabat.2729_286002860	
kb|g.236111.CDS.61	CDS	Substrate-binding region of ABC-type glycine betaine transport system	kb|g.236111	none		43555	44629	+	MEint.metabat.2729_286002860	Substrate-binding region of ABC-type glycine betaine transport system
kb|g.236111.CDS.62	CDS		kb|g.236111	;	No annotated function	44629	45436	+	MEint.metabat.2729_286002860	
kb|g.236111.CDS.63	CDS		kb|g.236111	;	No annotated function	45792	45435	-	MEint.metabat.2729_286002860	
kb|g.236111.CDS.64	CDS	Ferredoxin reductase	kb|g.236111	none		1610	353	-	MEint.metabat.2729_2054003002	Ferredoxin reductase
kb|g.236111.CDS.65	CDS		kb|g.236111	;	No annotated function	1736	2885	+	MEint.metabat.2729_2054003002	
kb|g.236111.CDS.66	CDS		kb|g.236111	;	No annotated function	3507	2970	-	MEint.metabat.2729_2054003002	
kb|g.236111.CDS.67	CDS	Protein-N(5)-glutamine methyltransferase PrmC, methylates polypeptide chain release factors RF1 and RF2	kb|g.236111	none		58	352	+	MEint.metabat.2729_859000841	Protein-N(5)-glutamine methyltransferase PrmC, methylates polypeptide chain release factors RF1 and RF2
kb|g.236111.CDS.68	CDS	Ribonuclease HI (EC 3.1.26.4)	kb|g.236111	none		2441	374	-	MEint.metabat.2729_859000841	Ribonuclease HI (EC 3.1.26.4)
kb|g.236111.CDS.69	CDS	Acetyl-CoA acetyltransferase	kb|g.236111	none		3913	2437	-	MEint.metabat.2729_859000841	Acetyl-CoA acetyltransferase
kb|g.236111.CDS.70	CDS	Ribose 5-phosphate isomerase B (EC 5.3.1.6)	kb|g.236111	none		3963	4419	+	MEint.metabat.2729_859000841	Ribose 5-phosphate isomerase B (EC 5.3.1.6)
kb|g.236111.CDS.71	CDS	Serine hydroxymethyltransferase (EC 2.1.2.1)	kb|g.236111	none		4418	5675	+	MEint.metabat.2729_859000841	Serine hydroxymethyltransferase (EC 2.1.2.1)
kb|g.236111.CDS.72	CDS	Undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase (EC 2.7.8.-)	kb|g.236111	none		5715	6855	+	MEint.metabat.2729_859000841	Undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase (EC 2.7.8.-)
kb|g.236111.CDS.73	CDS		kb|g.236111	;	No annotated function	6893	7985	+	MEint.metabat.2729_859000841	
kb|g.236111.CDS.74	CDS		kb|g.236111	;	No annotated function	7981	8620	+	MEint.metabat.2729_859000841	
kb|g.236111.CDS.75	CDS		kb|g.236111	;	No annotated function	8725	8995	+	MEint.metabat.2729_859000841	
kb|g.236111.CDS.76	CDS		kb|g.236111	;	No annotated function	8991	9480	+	MEint.metabat.2729_859000841	
kb|g.236111.CDS.77	CDS	ATP synthase F0 sector subunit a	kb|g.236111	none		9537	10248	+	MEint.metabat.2729_859000841	ATP synthase F0 sector subunit a
kb|g.236111.CDS.78	CDS	ATP synthase F0 sector subunit c	kb|g.236111	none		10296	10584	+	MEint.metabat.2729_859000841	ATP synthase F0 sector subunit c
kb|g.236111.CDS.79	CDS		kb|g.236111	;	No annotated function	10645	11290	+	MEint.metabat.2729_859000841	
kb|g.236111.CDS.80	CDS		kb|g.236111	;	No annotated function	11286	11817	+	MEint.metabat.2729_859000841	
kb|g.236111.CDS.81	CDS	ATP synthase delta chain (EC 3.6.3.14)	kb|g.236111	none		11813	12332	+	MEint.metabat.2729_859000841	ATP synthase delta chain (EC 3.6.3.14)
kb|g.236111.CDS.82	CDS	ATP synthase alpha chain (EC 3.6.3.14)	kb|g.236111	none		12359	13961	+	MEint.metabat.2729_859000841	ATP synthase alpha chain (EC 3.6.3.14)
kb|g.236111.CDS.83	CDS	ATP synthase gamma chain (EC 3.6.3.14)	kb|g.236111	none		13965	14859	+	MEint.metabat.2729_859000841	ATP synthase gamma chain (EC 3.6.3.14)
kb|g.236111.CDS.84	CDS	ATP synthase beta chain (EC 3.6.3.14)	kb|g.236111	none		14884	16315	+	MEint.metabat.2729_859000841	ATP synthase beta chain (EC 3.6.3.14)
kb|g.236111.CDS.85	CDS	ATP synthase epsilon chain (EC 3.6.3.14)	kb|g.236111	none		16314	16734	+	MEint.metabat.2729_859000841	ATP synthase epsilon chain (EC 3.6.3.14)
kb|g.236111.CDS.86	CDS	Fructose-1,6-bisphosphatase, GlpX type (EC 3.1.3.11)	kb|g.236111	none		17800	16810	-	MEint.metabat.2729_859000841	Fructose-1,6-bisphosphatase, GlpX type (EC 3.1.3.11)
kb|g.236111.CDS.87	CDS		kb|g.236111	;	No annotated function	17913	19629	+	MEint.metabat.2729_859000841	
kb|g.236111.CDS.88	CDS		kb|g.236111	;	No annotated function	19683	20382	+	MEint.metabat.2729_859000841	
kb|g.236111.CDS.89	CDS		kb|g.236111	;	No annotated function	20378	20951	+	MEint.metabat.2729_859000841	
kb|g.236111.CDS.90	CDS		kb|g.236111	;	No annotated function	21263	20936	-	MEint.metabat.2729_859000841	
kb|g.236111.CDS.91	CDS		kb|g.236111	;	No annotated function	13	820	+	MEint.metabat.2729_13002931	
kb|g.236111.CDS.92	CDS		kb|g.236111	;	No annotated function	871	1120	+	MEint.metabat.2729_13002931	
kb|g.236111.CDS.93	CDS	Heat shock protein 60 family chaperone GroEL	kb|g.236111	none		1383	3006	+	MEint.metabat.2729_13002931	Heat shock protein 60 family chaperone GroEL
kb|g.236111.CDS.94	CDS		kb|g.236111	;	No annotated function	3031	3919	+	MEint.metabat.2729_13002931	
kb|g.236111.CDS.95	CDS	Hemoprotein HemQ, essential component of heme biosynthetic pathway in Gram-positive bacteria	kb|g.236111	none		3932	4607	+	MEint.metabat.2729_13002931	Hemoprotein HemQ, essential component of heme biosynthetic pathway in Gram-positive bacteria
kb|g.236111.CDS.96	CDS	Butyryl-CoA dehydrogenase (EC 1.3.99.2)	kb|g.236111	none		4707	5898	+	MEint.metabat.2729_13002931	Butyryl-CoA dehydrogenase (EC 1.3.99.2)
kb|g.236111.CDS.97	CDS		kb|g.236111	;	No annotated function	8156	5897	-	MEint.metabat.2729_13002931	
kb|g.236111.CDS.98	CDS		kb|g.236111	;	No annotated function	8250	8733	+	MEint.metabat.2729_13002931	
kb|g.236111.CDS.99	CDS	[Protein-PII] uridylyltransferase (EC 2.7.7.59)	kb|g.236111	none		8834	11114	+	MEint.metabat.2729_13002931	[Protein-PII] uridylyltransferase (EC 2.7.7.59)
kb|g.236111.CDS.100	CDS		kb|g.236111	;	No annotated function	11169	11874	+	MEint.metabat.2729_13002931	
kb|g.236111.CDS.101	CDS		kb|g.236111	;	No annotated function	12788	11876	-	MEint.metabat.2729_13002931	
kb|g.236111.CDS.102	CDS	Streptothricin acetyltransferase, Streptomyces lavendulae type	kb|g.236111	none		12820	13318	+	MEint.metabat.2729_13002931	Streptothricin acetyltransferase, Streptomyces lavendulae type
kb|g.236111.CDS.103	CDS		kb|g.236111	;	No annotated function	13345	13801	+	MEint.metabat.2729_13002931	
kb|g.236111.CDS.104	CDS		kb|g.236111	;	No annotated function	13817	14264	+	MEint.metabat.2729_13002931	
kb|g.236111.CDS.105	CDS		kb|g.236111	;	No annotated function	15553	14275	-	MEint.metabat.2729_13002931	
kb|g.236111.CDS.106	CDS		kb|g.236111	;	No annotated function	600	45	-	MEint.metabat.2729_92001644	
kb|g.236111.CDS.107	CDS		kb|g.236111	;	No annotated function	1329	669	-	MEint.metabat.2729_92001644	
kb|g.236111.CDS.108	CDS		kb|g.236111	;	No annotated function	2531	1439	-	MEint.metabat.2729_92001644	
kb|g.236111.CDS.109	CDS	internalin, putative	kb|g.236111	none		2775	4764	+	MEint.metabat.2729_92001644	internalin, putative
kb|g.236111.CDS.110	CDS		kb|g.236111	;	No annotated function	4838	5963	+	MEint.metabat.2729_92001644	
kb|g.236111.CDS.111	CDS	similar to glycosyltransferase	kb|g.236111	none		5959	6985	+	MEint.metabat.2729_92001644	similar to glycosyltransferase
kb|g.236111.CDS.112	CDS	COG2152 predicted glycoside hydrolase	kb|g.236111	none		6981	8466	+	MEint.metabat.2729_92001644	COG2152 predicted glycoside hydrolase
kb|g.236111.CDS.113	CDS		kb|g.236111	;	No annotated function	8943	8526	-	MEint.metabat.2729_92001644	
kb|g.236111.CDS.114	CDS		kb|g.236111	;	No annotated function	9042	9495	+	MEint.metabat.2729_92001644	
kb|g.236111.CDS.115	CDS		kb|g.236111	;	No annotated function	10232	9497	-	MEint.metabat.2729_92001644	
kb|g.236111.CDS.116	CDS	Permease of the drug/metabolite transporter (DMT) superfamily	kb|g.236111	none		10461	11190	+	MEint.metabat.2729_92001644	Permease of the drug/metabolite transporter (DMT) superfamily
kb|g.236111.CDS.117	CDS		kb|g.236111	;	No annotated function	12012	11169	-	MEint.metabat.2729_92001644	
kb|g.236111.CDS.118	CDS	Metal-dependent phosphohydrolase, HD subdomain	kb|g.236111	none		12626	12074	-	MEint.metabat.2729_92001644	Metal-dependent phosphohydrolase, HD subdomain
kb|g.236111.CDS.119	CDS		kb|g.236111	;	No annotated function	13277	12674	-	MEint.metabat.2729_92001644	
kb|g.236111.CDS.120	CDS	Putative iron-sulfur cluster assembly scaffold protein for SUF system, SufE2	kb|g.236111	none		13764	13323	-	MEint.metabat.2729_92001644	Putative iron-sulfur cluster assembly scaffold protein for SUF system, SufE2
kb|g.236111.CDS.121	CDS	Cysteine desulfurase (EC 2.8.1.7), SufS subfamily	kb|g.236111	none		15026	13793	-	MEint.metabat.2729_92001644	Cysteine desulfurase (EC 2.8.1.7), SufS subfamily
kb|g.236111.CDS.122	CDS	Iron-sulfur cluster assembly ATPase protein SufC	kb|g.236111	none		15793	15031	-	MEint.metabat.2729_92001644	Iron-sulfur cluster assembly ATPase protein SufC
kb|g.236111.CDS.123	CDS		kb|g.236111	;	No annotated function	16810	15844	-	MEint.metabat.2729_92001644	
kb|g.236111.CDS.124	CDS		kb|g.236111	;	No annotated function	17426	16799	-	MEint.metabat.2729_92001644	
kb|g.236111.CDS.125	CDS		kb|g.236111	;	No annotated function	17835	17430	-	MEint.metabat.2729_92001644	
kb|g.236111.CDS.126	CDS		kb|g.236111	;	No annotated function	18005	17831	-	MEint.metabat.2729_92001644	
kb|g.236111.CDS.127	CDS	Butyryl-CoA dehydrogenase (EC 1.3.99.2)	kb|g.236111	none		18188	19304	+	MEint.metabat.2729_92001644	Butyryl-CoA dehydrogenase (EC 1.3.99.2)
kb|g.236111.CDS.128	CDS		kb|g.236111	;	No annotated function	19384	19837	+	MEint.metabat.2729_92001644	
kb|g.236111.CDS.129	CDS		kb|g.236111	;	No annotated function	20677	19870	-	MEint.metabat.2729_92001644	
kb|g.236111.CDS.130	CDS		kb|g.236111	;	No annotated function	20701	21304	+	MEint.metabat.2729_92001644	
kb|g.236111.CDS.131	CDS		kb|g.236111	;	No annotated function	21348	21573	+	MEint.metabat.2729_92001644	
kb|g.236111.CDS.132	CDS		kb|g.236111	;	No annotated function	21576	22344	+	MEint.metabat.2729_92001644	
kb|g.236111.CDS.133	CDS	UDP-glucose 4-epimerase (EC 5.1.3.2)	kb|g.236111	none		23327	22343	-	MEint.metabat.2729_92001644	UDP-glucose 4-epimerase (EC 5.1.3.2)
kb|g.236111.CDS.134	CDS		kb|g.236111	;	No annotated function	23986	23323	-	MEint.metabat.2729_92001644	
kb|g.236111.CDS.135	CDS	Pyruvate dehydrogenase E1 component (EC 1.2.4.1)	kb|g.236111	none		26709	23997	-	MEint.metabat.2729_92001644	Pyruvate dehydrogenase E1 component (EC 1.2.4.1)
kb|g.236111.CDS.136	CDS	Ribonuclease HI (EC 3.1.26.4)	kb|g.236111	none		26777	27227	+	MEint.metabat.2729_92001644	Ribonuclease HI (EC 3.1.26.4)
kb|g.236111.CDS.137	CDS		kb|g.236111	;	No annotated function	27281	28067	+	MEint.metabat.2729_92001644	
kb|g.236111.CDS.138	CDS		kb|g.236111	;	No annotated function	28063	28975	+	MEint.metabat.2729_92001644	
kb|g.236111.CDS.139	CDS	Glutamate N-acetyltransferase (EC 2.3.1.35) / N-acetylglutamate synthase (EC 2.3.1.1)	kb|g.236111	none		30135	28977	-	MEint.metabat.2729_92001644	Glutamate N-acetyltransferase (EC 2.3.1.35);N-acetylglutamate synthase (EC 2.3.1.1)
kb|g.236111.CDS.140	CDS	Dihydropyrimidinase (EC 3.5.2.2)	kb|g.236111	none		30186	31596	+	MEint.metabat.2729_92001644	Dihydropyrimidinase (EC 3.5.2.2)
kb|g.236111.CDS.141	CDS		kb|g.236111	;	No annotated function	32081	31595	-	MEint.metabat.2729_92001644	
kb|g.236111.CDS.142	CDS		kb|g.236111	;	No annotated function	33295	32038	-	MEint.metabat.2729_92001644	
kb|g.236111.CDS.143	CDS	Cell division inhibitor	kb|g.236111	none		34188	33291	-	MEint.metabat.2729_92001644	Cell division inhibitor
kb|g.236111.CDS.144	CDS		kb|g.236111	;	No annotated function	34292	34703	+	MEint.metabat.2729_92001644	
kb|g.236111.CDS.145	CDS		kb|g.236111	;	No annotated function	34765	36166	+	MEint.metabat.2729_92001644	
kb|g.236111.CDS.146	CDS	polar amino acid ABC transporter, inner membrane subunit	kb|g.236111	none		1	442	+	MEint.metabat.2729_2298001476	polar amino acid ABC transporter, inner membrane subunit
kb|g.236111.CDS.147	CDS		kb|g.236111	;	No annotated function	438	1185	+	MEint.metabat.2729_2298001476	
kb|g.236111.CDS.148	CDS		kb|g.236111	;	No annotated function	1276	2116	+	MEint.metabat.2729_2298001476	
kb|g.236111.CDS.149	CDS		kb|g.236111	;	No annotated function	3736	2104	-	MEint.metabat.2729_2298001476	
kb|g.236111.CDS.150	CDS		kb|g.236111	;	No annotated function	3836	4433	+	MEint.metabat.2729_2298001476	
kb|g.236111.CDS.151	CDS	Thiol peroxidase, Tpx-type (EC 1.11.1.15)	kb|g.236111	none		4462	4960	+	MEint.metabat.2729_2298001476	Thiol peroxidase, Tpx-type (EC 1.11.1.15)
kb|g.236111.CDS.152	CDS	4-hydroxy-tetrahydrodipicolinate reductase (EC 1.17.1.8)	kb|g.236111	none		5799	5037	-	MEint.metabat.2729_2298001476	4-hydroxy-tetrahydrodipicolinate reductase (EC 1.17.1.8)
kb|g.236111.CDS.153	CDS	Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8)	kb|g.236111	none		8374	5890	-	MEint.metabat.2729_2298001476	Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8)
kb|g.236111.CDS.154	CDS	SSU ribosomal protein S15p (S13e)	kb|g.236111	none		8763	8508	-	MEint.metabat.2729_2298001476	SSU ribosomal protein S15p (S13e)
kb|g.236111.CDS.155	CDS	Riboflavin synthase eubacterial/eukaryotic (EC 2.5.1.9)	kb|g.236111	none		8933	9500	+	MEint.metabat.2729_2298001476	Riboflavin synthase eubacterial/eukaryotic (EC 2.5.1.9)
kb|g.236111.CDS.156	CDS		kb|g.236111	;	No annotated function	9501	10281	+	MEint.metabat.2729_2298001476	
kb|g.236111.CDS.157	CDS	7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase subunit 1 / 7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase subunit 2	kb|g.236111	none		10403	12797	+	MEint.metabat.2729_2298001476	7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase subunit 1;7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase subunit 2
kb|g.236111.CDS.158	CDS	Riboflavin kinase (EC 2.7.1.26) / FMN adenylyltransferase (EC 2.7.7.2)	kb|g.236111	none		13768	12811	-	MEint.metabat.2729_2298001476	Riboflavin kinase (EC 2.7.1.26);FMN adenylyltransferase (EC 2.7.7.2)
