Attributes {
	id:kb|g.236129
	source:KBase
	gene_subsystem_hash:HASH(0x4be66870)
	source_id:kb|g.236129
	geneAliasHash:HASH(0x4daf22e8)
	scientific_name:GFM MEintmetabat11576
	domain:Bacteria
	genetic_code:11
	dna_size:1204682
	num_contigs:149
	taxonomy:
	gc_content:
	complete:
	contigset_ref:2603/133/2
}
features (id	type	function	genomeID	delimiter	comment	start	stop	direction	contig	roleList) {
kb|g.236129.CDS.46	CDS	SSU ribosomal protein S2p (SAe)	kb|g.236129	none		162	990	+	MEint.metabat.11576_2088001290	SSU ribosomal protein S2p (SAe)
kb|g.236129.CDS.47	CDS	Translation elongation factor Ts	kb|g.236129	none		989	1778	+	MEint.metabat.11576_2088001290	Translation elongation factor Ts
kb|g.236129.CDS.48	CDS	Uridine monophosphate kinase (EC 2.7.4.22)	kb|g.236129	none		1791	2523	+	MEint.metabat.11576_2088001290	Uridine monophosphate kinase (EC 2.7.4.22)
kb|g.236129.CDS.49	CDS	Ribosome recycling factor	kb|g.236129	none		2519	3077	+	MEint.metabat.11576_2088001290	Ribosome recycling factor
kb|g.236129.CDS.50	CDS	Cell division protein FtsW	kb|g.236129	none		40	685	+	MEint.metabat.11576_1092001446	Cell division protein FtsW
kb|g.236129.CDS.51	CDS		kb|g.236129	;	No annotated function	712	1888	+	MEint.metabat.11576_1092001446	
kb|g.236129.CDS.52	CDS	UDP-N-acetylmuramate--alanine ligase (EC 6.3.2.8)	kb|g.236129	none		1889	3281	+	MEint.metabat.11576_1092001446	UDP-N-acetylmuramate--alanine ligase (EC 6.3.2.8)
kb|g.236129.CDS.53	CDS	UDP-N-acetylenolpyruvoylglucosamine reductase (EC 1.1.1.158)	kb|g.236129	none		3270	5448	+	MEint.metabat.11576_1092001446	UDP-N-acetylenolpyruvoylglucosamine reductase (EC 1.1.1.158)
kb|g.236129.CDS.54	CDS	Cell division protein FtsZ (EC 3.4.24.-)	kb|g.236129	none		5501	6608	+	MEint.metabat.11576_1092001446	Cell division protein FtsZ (EC 3.4.24.-)
kb|g.236129.CDS.55	CDS	High-affinity branched-chain amino acid transport system permease protein LivH (TC 3.A.1.4.1)	kb|g.236129	none		2179	820	-	MEint.metabat.11576_50001636	High-affinity branched-chain amino acid transport system permease protein LivH (TC 3.A.1.4.1)
kb|g.236129.CDS.56	CDS	Cytochrome oxidase assembly protein	kb|g.236129	none		3192	2175	-	MEint.metabat.11576_50001636	Cytochrome oxidase assembly protein
kb|g.236129.CDS.57	CDS		kb|g.236129	;	No annotated function	3231	4302	+	MEint.metabat.11576_50001636	
kb|g.236129.CDS.58	CDS		kb|g.236129	;	No annotated function	4444	5833	+	MEint.metabat.11576_50001636	
kb|g.236129.CDS.59	CDS		kb|g.236129	;	No annotated function	6619	5941	-	MEint.metabat.11576_50001636	
kb|g.236129.CDS.60	CDS		kb|g.236129	;	No annotated function	7372	6628	-	MEint.metabat.11576_50001636	
kb|g.236129.CDS.61	CDS		kb|g.236129	;	No annotated function	9107	7376	-	MEint.metabat.11576_50001636	
kb|g.236129.CDS.62	CDS		kb|g.236129	;	No annotated function	10939	9172	-	MEint.metabat.11576_50001636	
kb|g.236129.CDS.63	CDS		kb|g.236129	;	No annotated function	10938	11451	+	MEint.metabat.11576_50001636	
kb|g.236129.CDS.64	CDS		kb|g.236129	;	No annotated function	12153	11499	-	MEint.metabat.11576_50001636	
kb|g.236129.CDS.65	CDS		kb|g.236129	;	No annotated function	12186	13569	+	MEint.metabat.11576_50001636	
kb|g.236129.CDS.66	CDS	Epoxyqueuosine (oQ) reductase QueG	kb|g.236129	none		32	968	+	MEint.metabat.11576_2047002172	Epoxyqueuosine (oQ) reductase QueG
kb|g.236129.CDS.67	CDS		kb|g.236129	;	No annotated function	984	2142	+	MEint.metabat.11576_2047002172	
kb|g.236129.CDS.68	CDS		kb|g.236129	;	No annotated function	2157	2589	+	MEint.metabat.11576_2047002172	
kb|g.236129.CDS.69	CDS		kb|g.236129	;	No annotated function	2585	3473	+	MEint.metabat.11576_2047002172	
kb|g.236129.CDS.70	CDS		kb|g.236129	;	No annotated function	3631	3496	-	MEint.metabat.11576_2047002172	
kb|g.236129.CDS.71	CDS	Transcription elongation factor GreA	kb|g.236129	none		1197	714	-	MEint.metabat.11576_992002249	Transcription elongation factor GreA
kb|g.236129.CDS.72	CDS	3-isopropylmalate dehydrogenase (EC 1.1.1.85)	kb|g.236129	none		1213	2290	+	MEint.metabat.11576_992002249	3-isopropylmalate dehydrogenase (EC 1.1.1.85)
kb|g.236129.CDS.73	CDS		kb|g.236129	;	No annotated function	78	672	+	MEint.metabat.11576_158002547	
kb|g.236129.CDS.74	CDS	ATPase, AAA family	kb|g.236129	none		1902	747	-	MEint.metabat.11576_158002547	ATPase, AAA family
kb|g.236129.CDS.75	CDS	Aspartyl-tRNA synthetase (EC 6.1.1.12) @ Aspartyl-tRNA(Asn) synthetase (EC 6.1.1.23)	kb|g.236129	none		3675	1902	-	MEint.metabat.11576_158002547	Aspartyl-tRNA synthetase (EC 6.1.1.12);Aspartyl-tRNA(Asn) synthetase (EC 6.1.1.23)
kb|g.236129.CDS.76	CDS	Histidyl-tRNA synthetase (EC 6.1.1.21)	kb|g.236129	none		4502	3671	-	MEint.metabat.11576_158002547	Histidyl-tRNA synthetase (EC 6.1.1.21)
kb|g.236129.CDS.77	CDS		kb|g.236129	;	No annotated function	635	1511	+	MEint.metabat.11576_459002574	
kb|g.236129.CDS.78	CDS	Acetyl-CoA synthetase (ADP-forming) alpha and beta chains, putative	kb|g.236129	none		1732	4018	+	MEint.metabat.11576_459002574	Acetyl-CoA synthetase (ADP-forming) alpha and beta chains, putative
kb|g.236129.CDS.79	CDS	D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4)	kb|g.236129	none		4010	5483	+	MEint.metabat.11576_459002574	D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4)
kb|g.236129.CDS.80	CDS		kb|g.236129	;	No annotated function	514	388	-	MEint.metabat.11576_1160002982	
kb|g.236129.CDS.81	CDS	N-acetylneuraminate synthase (EC 2.5.1.56)	kb|g.236129	none		1654	586	-	MEint.metabat.11576_1160002982	N-acetylneuraminate synthase (EC 2.5.1.56)
kb|g.236129.CDS.82	CDS	similar to glycosyltransferase involved capsular polysaccharide biosynthesis	kb|g.236129	none		2298	1650	-	MEint.metabat.11576_1160002982	similar to glycosyltransferase involved capsular polysaccharide biosynthesis
kb|g.236129.CDS.83	CDS	Lipopolysaccharide biosynthesis protein RffA	kb|g.236129	none		3479	2321	-	MEint.metabat.11576_1160002982	Lipopolysaccharide biosynthesis protein RffA
kb|g.236129.CDS.84	CDS	alcohol dehydrogenase, iron-containing	kb|g.236129	none		4627	3481	-	MEint.metabat.11576_1160002982	alcohol dehydrogenase, iron-containing
kb|g.236129.CDS.85	CDS		kb|g.236129	;	No annotated function	4692	5322	+	MEint.metabat.11576_1160002982	
kb|g.236129.CDS.86	CDS		kb|g.236129	;	No annotated function	5509	5887	+	MEint.metabat.11576_1160002982	
kb|g.236129.CDS.87	CDS	INTEGRAL MEMBRANE PROTEIN (Rhomboid family)	kb|g.236129	none		8768	5915	-	MEint.metabat.11576_1160002982	INTEGRAL MEMBRANE PROTEIN (Rhomboid family)
kb|g.236129.CDS.88	CDS		kb|g.236129	;	No annotated function	10888	8866	-	MEint.metabat.11576_1160002982	
kb|g.236129.CDS.89	CDS		kb|g.236129	;	No annotated function	11797	10909	-	MEint.metabat.11576_1160002982	
kb|g.236129.CDS.90	CDS		kb|g.236129	;	No annotated function	7	376	+	MEint.metabat.11576_119002939	
kb|g.236129.CDS.91	CDS		kb|g.236129	;	No annotated function	379	1342	+	MEint.metabat.11576_119002939	
kb|g.236129.CDS.92	CDS		kb|g.236129	;	No annotated function	1350	2313	+	MEint.metabat.11576_119002939	
kb|g.236129.CDS.93	CDS		kb|g.236129	;	No annotated function	2315	3272	+	MEint.metabat.11576_119002939	
kb|g.236129.CDS.94	CDS	Molybdopterin biosynthesis molybdochelatase MogA	kb|g.236129	none		3268	3835	+	MEint.metabat.11576_119002939	Molybdopterin biosynthesis molybdochelatase MogA
kb|g.236129.CDS.95	CDS	Phosphoribosyl-AMP cyclohydrolase (EC 3.5.4.19)	kb|g.236129	none		4384	3898	-	MEint.metabat.11576_119002939	Phosphoribosyl-AMP cyclohydrolase (EC 3.5.4.19)
kb|g.236129.CDS.96	CDS		kb|g.236129	;	No annotated function	5225	4394	-	MEint.metabat.11576_119002939	
kb|g.236129.CDS.97	CDS	Nucleoside ABC transporter, permease protein 2	kb|g.236129	none		6475	5233	-	MEint.metabat.11576_119002939	Nucleoside ABC transporter, permease protein 2
kb|g.236129.CDS.98	CDS		kb|g.236129	;	No annotated function	7575	6471	-	MEint.metabat.11576_119002939	
kb|g.236129.CDS.99	CDS	ABC transporter ATP-binding protein	kb|g.236129	none		9154	7603	-	MEint.metabat.11576_119002939	ABC transporter ATP-binding protein
kb|g.236129.CDS.100	CDS		kb|g.236129	;	No annotated function	10448	9299	-	MEint.metabat.11576_119002939	
kb|g.236129.CDS.101	CDS		kb|g.236129	;	No annotated function	11616	10662	-	MEint.metabat.11576_119002939	
kb|g.236129.CDS.102	CDS	DNA primase (EC 2.7.7.-)	kb|g.236129	none		13381	11623	-	MEint.metabat.11576_119002939	DNA primase (EC 2.7.7.-)
kb|g.236129.CDS.103	CDS	Integral membrane protein TerC	kb|g.236129	none		13842	13443	-	MEint.metabat.11576_119002939	Integral membrane protein TerC
kb|g.236129.CDS.104	CDS		kb|g.236129	;	No annotated function	7	145	+	MEint.metabat.11576_1960002864	
kb|g.236129.CDS.105	CDS		kb|g.236129	;	No annotated function	184	796	+	MEint.metabat.11576_1960002864	
kb|g.236129.CDS.106	CDS	Non-specific DNA-binding protein Dps / Iron-binding ferritin-like antioxidant protein / Ferroxidase (EC 1.16.3.1)	kb|g.236129	none		822	1293	+	MEint.metabat.11576_1960002864	Non-specific DNA-binding protein Dps;Iron-binding ferritin-like antioxidant protein;Ferroxidase (EC 1.16.3.1)
kb|g.236129.CDS.107	CDS		kb|g.236129	;	No annotated function	1333	1456	+	MEint.metabat.11576_1960002864	
kb|g.236129.CDS.108	CDS	Sensory subunit of low CO2-induced protein complex, putative	kb|g.236129	none		1507	2077	+	MEint.metabat.11576_1960002864	Sensory subunit of low CO2-induced protein complex, putative
kb|g.236129.CDS.109	CDS		kb|g.236129	;	No annotated function	25	145	+	MEint.metabat.11576_195002758	
kb|g.236129.CDS.110	CDS		kb|g.236129	;	No annotated function	928	172	-	MEint.metabat.11576_195002758	
kb|g.236129.CDS.111	CDS		kb|g.236129	;	No annotated function	1578	972	-	MEint.metabat.11576_195002758	
kb|g.236129.CDS.112	CDS		kb|g.236129	;	No annotated function	1784	3890	+	MEint.metabat.11576_195002758	
kb|g.236129.CDS.113	CDS		kb|g.236129	;	No annotated function	4347	3885	-	MEint.metabat.11576_195002758	
kb|g.236129.CDS.114	CDS		kb|g.236129	;	No annotated function	4769	4370	-	MEint.metabat.11576_195002758	
kb|g.236129.CDS.115	CDS	NADH-ubiquinone oxidoreductase chain D (EC 1.6.5.3)	kb|g.236129	none		52	424	+	MEint.metabat.11576_819002329	NADH-ubiquinone oxidoreductase chain D (EC 1.6.5.3)
kb|g.236129.CDS.116	CDS	NADH-ubiquinone oxidoreductase chain E (EC 1.6.5.3)	kb|g.236129	none		420	1008	+	MEint.metabat.11576_819002329	NADH-ubiquinone oxidoreductase chain E (EC 1.6.5.3)
kb|g.236129.CDS.117	CDS	NADH-ubiquinone oxidoreductase chain F (EC 1.6.5.3)	kb|g.236129	none		1004	2354	+	MEint.metabat.11576_819002329	NADH-ubiquinone oxidoreductase chain F (EC 1.6.5.3)
kb|g.236129.CDS.118	CDS	NADH-ubiquinone oxidoreductase chain G (EC 1.6.5.3)	kb|g.236129	none		2364	4719	+	MEint.metabat.11576_819002329	NADH-ubiquinone oxidoreductase chain G (EC 1.6.5.3)
kb|g.236129.CDS.119	CDS	NADH-ubiquinone oxidoreductase chain H (EC 1.6.5.3)	kb|g.236129	none		4718	5936	+	MEint.metabat.11576_819002329	NADH-ubiquinone oxidoreductase chain H (EC 1.6.5.3)
kb|g.236129.CDS.120	CDS	NADH-ubiquinone oxidoreductase chain I (EC 1.6.5.3)	kb|g.236129	none		5936	6620	+	MEint.metabat.11576_819002329	NADH-ubiquinone oxidoreductase chain I (EC 1.6.5.3)
kb|g.236129.CDS.121	CDS	NADH-ubiquinone oxidoreductase chain J (EC 1.6.5.3)	kb|g.236129	none		6619	7159	+	MEint.metabat.11576_819002329	NADH-ubiquinone oxidoreductase chain J (EC 1.6.5.3)
kb|g.236129.CDS.122	CDS	NADH-ubiquinone oxidoreductase chain K (EC 1.6.5.3)	kb|g.236129	none		7158	7467	+	MEint.metabat.11576_819002329	NADH-ubiquinone oxidoreductase chain K (EC 1.6.5.3)
kb|g.236129.CDS.123	CDS	NADH-ubiquinone oxidoreductase chain L (EC 1.6.5.3)	kb|g.236129	none		7470	9384	+	MEint.metabat.11576_819002329	NADH-ubiquinone oxidoreductase chain L (EC 1.6.5.3)
kb|g.236129.CDS.124	CDS	NADH-ubiquinone oxidoreductase chain M (EC 1.6.5.3)	kb|g.236129	none		9380	10949	+	MEint.metabat.11576_819002329	NADH-ubiquinone oxidoreductase chain M (EC 1.6.5.3)
kb|g.236129.CDS.125	CDS	NADH-ubiquinone oxidoreductase chain N (EC 1.6.5.3)	kb|g.236129	none		10952	12482	+	MEint.metabat.11576_819002329	NADH-ubiquinone oxidoreductase chain N (EC 1.6.5.3)
kb|g.236129.CDS.126	CDS		kb|g.236129	;	No annotated function	12725	12494	-	MEint.metabat.11576_819002329	
kb|g.236129.CDS.127	CDS		kb|g.236129	;	No annotated function	1288	271	-	MEint.metabat.11576_1017002065	
kb|g.236129.CDS.128	CDS		kb|g.236129	;	No annotated function	1569	1284	-	MEint.metabat.11576_1017002065	
kb|g.236129.CDS.129	CDS		kb|g.236129	;	No annotated function	1959	1578	-	MEint.metabat.11576_1017002065	
kb|g.236129.CDS.130	CDS		kb|g.236129	;	No annotated function	2478	1965	-	MEint.metabat.11576_1017002065	
kb|g.236129.CDS.131	CDS		kb|g.236129	;	No annotated function	3128	2474	-	MEint.metabat.11576_1017002065	
kb|g.236129.CDS.132	CDS	NAD synthetase (EC 6.3.1.5) / Glutamine amidotransferase chain of NAD synthetase	kb|g.236129	none		115	853	+	MEint.metabat.11576_14001611	NAD synthetase (EC 6.3.1.5);Glutamine amidotransferase chain of NAD synthetase
kb|g.236129.CDS.133	CDS		kb|g.236129	;	No annotated function	2053	862	-	MEint.metabat.11576_14001611	
kb|g.236129.CDS.134	CDS		kb|g.236129	;	No annotated function	2697	2064	-	MEint.metabat.11576_14001611	
kb|g.236129.CDS.135	CDS		kb|g.236129	;	No annotated function	2740	3466	+	MEint.metabat.11576_14001611	
kb|g.236129.CDS.136	CDS	Transcriptional regulator, XRE family	kb|g.236129	none		3469	3820	+	MEint.metabat.11576_14001611	Transcriptional regulator, XRE family
kb|g.236129.CDS.137	CDS	Glycosyltransferase MshA involved in mycothiol biosynthesis (EC 2.4.1.-)	kb|g.236129	none		3868	5095	+	MEint.metabat.11576_14001611	Glycosyltransferase MshA involved in mycothiol biosynthesis (EC 2.4.1.-)
kb|g.236129.CDS.138	CDS		kb|g.236129	;	No annotated function	5102	5570	+	MEint.metabat.11576_14001611	
kb|g.236129.CDS.139	CDS	Pyrroline-5-carboxylate reductase (EC 1.5.1.2)	kb|g.236129	none		5580	6396	+	MEint.metabat.11576_14001611	Pyrroline-5-carboxylate reductase (EC 1.5.1.2)
kb|g.236129.CDS.140	CDS		kb|g.236129	;	No annotated function	6668	7559	+	MEint.metabat.11576_14001611	
kb|g.236129.CDS.141	CDS		kb|g.236129	;	No annotated function	7657	9157	+	MEint.metabat.11576_14001611	
kb|g.236129.CDS.142	CDS		kb|g.236129	;	No annotated function	9441	9108	-	MEint.metabat.11576_14001611	
kb|g.236129.CDS.143	CDS		kb|g.236129	;	No annotated function	678	1503	+	MEint.metabat.11576_445001521	
kb|g.236129.CDS.144	CDS		kb|g.236129	;	No annotated function	1906	2029	+	MEint.metabat.11576_445001521	
kb|g.236129.CDS.145	CDS		kb|g.236129	;	No annotated function	2146	2011	-	MEint.metabat.11576_445001521	
kb|g.236129.CDS.146	CDS	Succinate dehydrogenase cytochrome b subunit	kb|g.236129	none		2139	2787	+	MEint.metabat.11576_445001521	Succinate dehydrogenase cytochrome b subunit
kb|g.236129.CDS.147	CDS	Succinate dehydrogenase flavoprotein subunit (EC 1.3.99.1)	kb|g.236129	none		2801	4748	+	MEint.metabat.11576_445001521	Succinate dehydrogenase flavoprotein subunit (EC 1.3.99.1)
kb|g.236129.CDS.148	CDS	ATP synthase gamma chain (EC 3.6.3.14)	kb|g.236129	none		1520	608	-	MEint.metabat.11576_257001457	ATP synthase gamma chain (EC 3.6.3.14)
kb|g.236129.CDS.149	CDS	ATP synthase alpha chain (EC 3.6.3.14)	kb|g.236129	none		3131	1529	-	MEint.metabat.11576_257001457	ATP synthase alpha chain (EC 3.6.3.14)
kb|g.236129.CDS.150	CDS		kb|g.236129	;	No annotated function	3682	3154	-	MEint.metabat.11576_257001457	
kb|g.236129.CDS.151	CDS		kb|g.236129	;	No annotated function	4224	3678	-	MEint.metabat.11576_257001457	
kb|g.236129.CDS.152	CDS		kb|g.236129	;	No annotated function	4751	4220	-	MEint.metabat.11576_257001457	
kb|g.236129.CDS.153	CDS	ATP synthase F0 sector subunit c	kb|g.236129	none		5063	4769	-	MEint.metabat.11576_257001457	ATP synthase F0 sector subunit c
kb|g.236129.CDS.154	CDS	ATP synthase F0 sector subunit a	kb|g.236129	none		5879	5105	-	MEint.metabat.11576_257001457	ATP synthase F0 sector subunit a
kb|g.236129.CDS.155	CDS		kb|g.236129	;	No annotated function	6346	5875	-	MEint.metabat.11576_257001457	
kb|g.236129.CDS.156	CDS		kb|g.236129	;	No annotated function	6540	6342	-	MEint.metabat.11576_257001457	
kb|g.236129.CDS.157	CDS	Undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase (EC 2.7.8.-)	kb|g.236129	none		7792	6637	-	MEint.metabat.11576_257001457	Undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase (EC 2.7.8.-)
kb|g.236129.CDS.158	CDS	Serine hydroxymethyltransferase (EC 2.1.2.1)	kb|g.236129	none		9109	7861	-	MEint.metabat.11576_257001457	Serine hydroxymethyltransferase (EC 2.1.2.1)
kb|g.236129.CDS.159	CDS	Ribose 5-phosphate isomerase B (EC 5.3.1.6)	kb|g.236129	none		9594	9114	-	MEint.metabat.11576_257001457	Ribose 5-phosphate isomerase B (EC 5.3.1.6)
kb|g.236129.CDS.160	CDS	Acetyl-CoA acetyltransferase	kb|g.236129	none		9645	11139	+	MEint.metabat.11576_257001457	Acetyl-CoA acetyltransferase
kb|g.236129.CDS.161	CDS	Protein-N(5)-glutamine methyltransferase PrmC, methylates polypeptide chain release factors RF1 and RF2	kb|g.236129	none		11811	11163	-	MEint.metabat.11576_257001457	Protein-N(5)-glutamine methyltransferase PrmC, methylates polypeptide chain release factors RF1 and RF2
kb|g.236129.CDS.162	CDS	Putative phosphatase	kb|g.236129	none		138	1173	+	MEint.metabat.11576_32001281	Putative phosphatase
kb|g.236129.CDS.163	CDS	Uracil phosphoribosyltransferase (EC 2.4.2.9)	kb|g.236129	none		1951	1315	-	MEint.metabat.11576_32001281	Uracil phosphoribosyltransferase (EC 2.4.2.9)
kb|g.236129.CDS.164	CDS		kb|g.236129	;	No annotated function	2004	2712	+	MEint.metabat.11576_32001281	
kb|g.236129.CDS.165	CDS		kb|g.236129	;	No annotated function	1138	1747	+	MEint.metabat.11576_213001240	
