Attributes {
	id:kb|g.236179
	source:KBase
	gene_subsystem_hash:HASH(0x35ecc148)
	source_id:kb|g.236179
	geneAliasHash:HASH(0x3b932078)
	scientific_name:SAG AB141P03
	domain:Bacteria
	genetic_code:11
	dna_size:660468
	num_contigs:66
	taxonomy:
	gc_content:
	complete:
	contigset_ref:2603/182/2
}
features (id	type	function	genomeID	delimiter	comment	start	stop	direction	contig	roleList) {
kb|g.236179.CDS.54	CDS	SSU rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase (EC 2.1.1.182)	kb|g.236179	none		57693	58551	+	AB141P3DRAFT_NODE-unique_1_len_106237.1	SSU rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase (EC 2.1.1.182)
kb|g.236179.CDS.55	CDS	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (EC 2.7.1.148)	kb|g.236179	none		58568	59489	+	AB141P3DRAFT_NODE-unique_1_len_106237.1	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (EC 2.7.1.148)
kb|g.236179.CDS.56	CDS	N-acetylglucosamine-1-phosphate uridyltransferase (EC 2.7.7.23) / Glucosamine-1-phosphate N-acetyltransferase (EC 2.3.1.157)	kb|g.236179	none		59613	61035	+	AB141P3DRAFT_NODE-unique_1_len_106237.1	N-acetylglucosamine-1-phosphate uridyltransferase (EC 2.7.7.23);Glucosamine-1-phosphate N-acetyltransferase (EC 2.3.1.157)
kb|g.236179.CDS.57	CDS	Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	kb|g.236179	none		61312	62068	+	AB141P3DRAFT_NODE-unique_1_len_106237.1	Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)
kb|g.236179.CDS.58	CDS	LSU ribosomal protein L25p	kb|g.236179	none		62266	62932	+	AB141P3DRAFT_NODE-unique_1_len_106237.1	LSU ribosomal protein L25p
kb|g.236179.CDS.59	CDS	Peptidyl-tRNA hydrolase (EC 3.1.1.29)	kb|g.236179	none		62952	63516	+	AB141P3DRAFT_NODE-unique_1_len_106237.1	Peptidyl-tRNA hydrolase (EC 3.1.1.29)
kb|g.236179.CDS.60	CDS	Pyruvate,phosphate dikinase (EC 2.7.9.1)	kb|g.236179	none		66183	63504	-	AB141P3DRAFT_NODE-unique_1_len_106237.1	Pyruvate,phosphate dikinase (EC 2.7.9.1)
kb|g.236179.CDS.61	CDS	Phosphoenolpyruvate carboxylase (EC 4.1.1.31)	kb|g.236179	none		68883	66216	-	AB141P3DRAFT_NODE-unique_1_len_106237.1	Phosphoenolpyruvate carboxylase (EC 4.1.1.31)
kb|g.236179.CDS.62	CDS	Transcription-repair coupling factor	kb|g.236179	none		68998	72523	+	AB141P3DRAFT_NODE-unique_1_len_106237.1	Transcription-repair coupling factor
kb|g.236179.CDS.63	CDS		kb|g.236179	;	No annotated function	72540	73140	+	AB141P3DRAFT_NODE-unique_1_len_106237.1	
kb|g.236179.CDS.64	CDS	Nucleoside triphosphate pyrophosphohydrolase MazG (EC 3.6.1.8)	kb|g.236179	none		73149	73794	+	AB141P3DRAFT_NODE-unique_1_len_106237.1	Nucleoside triphosphate pyrophosphohydrolase MazG (EC 3.6.1.8)
kb|g.236179.CDS.65	CDS	Enolase (EC 4.2.1.11)	kb|g.236179	none		73842	75120	+	AB141P3DRAFT_NODE-unique_1_len_106237.1	Enolase (EC 4.2.1.11)
kb|g.236179.CDS.66	CDS		kb|g.236179	;	No annotated function	75125	75578	+	AB141P3DRAFT_NODE-unique_1_len_106237.1	
kb|g.236179.CDS.67	CDS	FIG004853: possible toxin to DivIC	kb|g.236179	none		75579	76137	+	AB141P3DRAFT_NODE-unique_1_len_106237.1	FIG004853: possible toxin to DivIC
kb|g.236179.CDS.68	CDS	Exopolyphosphatase (EC 3.6.1.11)	kb|g.236179	none		76137	77052	+	AB141P3DRAFT_NODE-unique_1_len_106237.1	Exopolyphosphatase (EC 3.6.1.11)
kb|g.236179.CDS.69	CDS		kb|g.236179	;	No annotated function	77330	78101	+	AB141P3DRAFT_NODE-unique_1_len_106237.1	
kb|g.236179.CDS.70	CDS		kb|g.236179	;	No annotated function	79191	78132	-	AB141P3DRAFT_NODE-unique_1_len_106237.1	
kb|g.236179.CDS.71	CDS		kb|g.236179	;	No annotated function	79190	79382	+	AB141P3DRAFT_NODE-unique_1_len_106237.1	
kb|g.236179.CDS.72	CDS		kb|g.236179	;	No annotated function	81012	79377	-	AB141P3DRAFT_NODE-unique_1_len_106237.1	
kb|g.236179.CDS.73	CDS	Methionine ABC transporter ATP-binding protein	kb|g.236179	none		81106	82102	+	AB141P3DRAFT_NODE-unique_1_len_106237.1	Methionine ABC transporter ATP-binding protein
kb|g.236179.CDS.74	CDS	ABC-type multidrug transport system, permease component	kb|g.236179	none		82101	82896	+	AB141P3DRAFT_NODE-unique_1_len_106237.1	ABC-type multidrug transport system, permease component
kb|g.236179.CDS.75	CDS	Transcription elongation factor GreA	kb|g.236179	none		83378	82895	-	AB141P3DRAFT_NODE-unique_1_len_106237.1	Transcription elongation factor GreA
kb|g.236179.CDS.76	CDS		kb|g.236179	;	No annotated function	83801	83390	-	AB141P3DRAFT_NODE-unique_1_len_106237.1	
kb|g.236179.CDS.77	CDS		kb|g.236179	;	No annotated function	83865	84003	+	AB141P3DRAFT_NODE-unique_1_len_106237.1	
kb|g.236179.CDS.78	CDS		kb|g.236179	;	No annotated function	84014	84755	+	AB141P3DRAFT_NODE-unique_1_len_106237.1	
kb|g.236179.CDS.79	CDS		kb|g.236179	;	No annotated function	84829	85051	+	AB141P3DRAFT_NODE-unique_1_len_106237.1	
kb|g.236179.CDS.80	CDS	Predicted ATPase related to phosphate starvation-inducible protein PhoH	kb|g.236179	none		85178	86531	+	AB141P3DRAFT_NODE-unique_1_len_106237.1	Predicted ATPase related to phosphate starvation-inducible protein PhoH
kb|g.236179.CDS.81	CDS		kb|g.236179	;	No annotated function	86610	87336	+	AB141P3DRAFT_NODE-unique_1_len_106237.1	
kb|g.236179.CDS.82	CDS	Fumarate hydratase class I, aerobic (EC 4.2.1.2)	kb|g.236179	none		89002	87349	-	AB141P3DRAFT_NODE-unique_1_len_106237.1	Fumarate hydratase class I, aerobic (EC 4.2.1.2)
kb|g.236179.CDS.83	CDS	4-hydroxy-3-methylbut-2-enyl diphosphate reductase (EC 1.17.1.2)	kb|g.236179	none		89046	90012	+	AB141P3DRAFT_NODE-unique_1_len_106237.1	4-hydroxy-3-methylbut-2-enyl diphosphate reductase (EC 1.17.1.2)
kb|g.236179.CDS.84	CDS		kb|g.236179	;	No annotated function	90407	89990	-	AB141P3DRAFT_NODE-unique_1_len_106237.1	
kb|g.236179.CDS.85	CDS	DNA recombination protein RmuC	kb|g.236179	none		91553	90407	-	AB141P3DRAFT_NODE-unique_1_len_106237.1	DNA recombination protein RmuC
kb|g.236179.CDS.86	CDS	GTP-binding and nucleic acid-binding protein YchF	kb|g.236179	none		91641	92679	+	AB141P3DRAFT_NODE-unique_1_len_106237.1	GTP-binding and nucleic acid-binding protein YchF
kb|g.236179.CDS.87	CDS	GTP-binding protein TypA/BipA	kb|g.236179	none		92671	94570	+	AB141P3DRAFT_NODE-unique_1_len_106237.1	GTP-binding protein TypA/BipA
kb|g.236179.CDS.88	CDS		kb|g.236179	;	No annotated function	94622	95222	+	AB141P3DRAFT_NODE-unique_1_len_106237.1	
kb|g.236179.CDS.89	CDS	ATP-dependent DNA helicase SCO5183	kb|g.236179	none		95205	97695	+	AB141P3DRAFT_NODE-unique_1_len_106237.1	ATP-dependent DNA helicase SCO5183
kb|g.236179.CDS.90	CDS	ATP-dependent DNA helicase SCO5184	kb|g.236179	none		97700	100955	+	AB141P3DRAFT_NODE-unique_1_len_106237.1	ATP-dependent DNA helicase SCO5184
kb|g.236179.CDS.91	CDS		kb|g.236179	;	No annotated function	101802	100944	-	AB141P3DRAFT_NODE-unique_1_len_106237.1	
kb|g.236179.CDS.92	CDS	NADH pyrophosphatase (EC 3.6.1.22)	kb|g.236179	none		101831	102749	+	AB141P3DRAFT_NODE-unique_1_len_106237.1	NADH pyrophosphatase (EC 3.6.1.22)
kb|g.236179.CDS.93	CDS	ATP-dependent DNA helicase UvrD/PcrA, actinomycete paralog	kb|g.236179	none		102739	104383	+	AB141P3DRAFT_NODE-unique_1_len_106237.1	ATP-dependent DNA helicase UvrD/PcrA, actinomycete paralog
kb|g.236179.CDS.94	CDS		kb|g.236179	;	No annotated function	104420	104600	+	AB141P3DRAFT_NODE-unique_1_len_106237.1	
kb|g.236179.CDS.95	CDS	WhiB-family transcriptional regulator	kb|g.236179	none		104747	105218	+	AB141P3DRAFT_NODE-unique_1_len_106237.1	WhiB-family transcriptional regulator
kb|g.236179.CDS.96	CDS		kb|g.236179	;	No annotated function	105479	105320	-	AB141P3DRAFT_NODE-unique_1_len_106237.1	
kb|g.236179.CDS.97	CDS		kb|g.236179	;	No annotated function	106096	105637	-	AB141P3DRAFT_NODE-unique_1_len_106237.1	
kb|g.236179.CDS.98	CDS	Serine phosphatase RsbU, regulator of sigma subunit	kb|g.236179	none		4	1261	+	AB141P3DRAFT_NODE-unique_2_len_79367.2	Serine phosphatase RsbU, regulator of sigma subunit
kb|g.236179.CDS.99	CDS	WhiB-like transcription regulator	kb|g.236179	none		1526	1256	-	AB141P3DRAFT_NODE-unique_2_len_79367.2	WhiB-like transcription regulator
kb|g.236179.CDS.100	CDS	Peptide methionine sulfoxide reductase MsrA (EC 1.8.4.11)	kb|g.236179	none		1830	2355	+	AB141P3DRAFT_NODE-unique_2_len_79367.2	Peptide methionine sulfoxide reductase MsrA (EC 1.8.4.11)
kb|g.236179.CDS.101	CDS	Peptide methionine sulfoxide reductase MsrB (EC 1.8.4.12)	kb|g.236179	none		2356	2803	+	AB141P3DRAFT_NODE-unique_2_len_79367.2	Peptide methionine sulfoxide reductase MsrB (EC 1.8.4.12)
kb|g.236179.CDS.102	CDS	Cystathionine gamma-synthase (EC 2.5.1.48)	kb|g.236179	none		2858	3992	+	AB141P3DRAFT_NODE-unique_2_len_79367.2	Cystathionine gamma-synthase (EC 2.5.1.48)
kb|g.236179.CDS.103	CDS		kb|g.236179	;	No annotated function	3991	4477	+	AB141P3DRAFT_NODE-unique_2_len_79367.2	
kb|g.236179.CDS.104	CDS		kb|g.236179	;	No annotated function	4513	4663	+	AB141P3DRAFT_NODE-unique_2_len_79367.2	
kb|g.236179.CDS.105	CDS		kb|g.236179	;	No annotated function	4663	5044	+	AB141P3DRAFT_NODE-unique_2_len_79367.2	
kb|g.236179.CDS.106	CDS		kb|g.236179	;	No annotated function	5817	5037	-	AB141P3DRAFT_NODE-unique_2_len_79367.2	
kb|g.236179.CDS.107	CDS		kb|g.236179	;	No annotated function	6703	5830	-	AB141P3DRAFT_NODE-unique_2_len_79367.2	
kb|g.236179.CDS.108	CDS	Integral membrane protein TerC	kb|g.236179	none		7608	6708	-	AB141P3DRAFT_NODE-unique_2_len_79367.2	Integral membrane protein TerC
kb|g.236179.CDS.109	CDS	D-Lactate dehydrogenase, cytochrome c-dependent (EC 1.1.2.4)	kb|g.236179	none		8997	7608	-	AB141P3DRAFT_NODE-unique_2_len_79367.2	D-Lactate dehydrogenase, cytochrome c-dependent (EC 1.1.2.4)
kb|g.236179.CDS.110	CDS	Glutamate-1-semialdehyde aminotransferase (EC 5.4.3.8)	kb|g.236179	none		9195	10617	+	AB141P3DRAFT_NODE-unique_2_len_79367.2	Glutamate-1-semialdehyde aminotransferase (EC 5.4.3.8)
kb|g.236179.CDS.111	CDS	Methylmalonate-semialdehyde dehydrogenase [inositol] (EC 1.2.1.27)	kb|g.236179	none		12102	10617	-	AB141P3DRAFT_NODE-unique_2_len_79367.2	Methylmalonate-semialdehyde dehydrogenase [inositol] (EC 1.2.1.27)
kb|g.236179.CDS.112	CDS	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase (EC 2.6.1.62)	kb|g.236179	none		12214	13552	+	AB141P3DRAFT_NODE-unique_2_len_79367.2	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase (EC 2.6.1.62)
kb|g.236179.CDS.113	CDS	Ribokinase (EC 2.7.1.15)	kb|g.236179	none		13560	14484	+	AB141P3DRAFT_NODE-unique_2_len_79367.2	Ribokinase (EC 2.7.1.15)
kb|g.236179.CDS.114	CDS		kb|g.236179	;	No annotated function	14483	14873	+	AB141P3DRAFT_NODE-unique_2_len_79367.2	
kb|g.236179.CDS.115	CDS		kb|g.236179	;	No annotated function	14879	15863	+	AB141P3DRAFT_NODE-unique_2_len_79367.2	
kb|g.236179.CDS.116	CDS		kb|g.236179	;	No annotated function	16045	17065	+	AB141P3DRAFT_NODE-unique_2_len_79367.2	
kb|g.236179.CDS.117	CDS		kb|g.236179	;	No annotated function	17083	18094	+	AB141P3DRAFT_NODE-unique_2_len_79367.2	
kb|g.236179.CDS.118	CDS		kb|g.236179	;	No annotated function	18090	18849	+	AB141P3DRAFT_NODE-unique_2_len_79367.2	
kb|g.236179.CDS.119	CDS	D-tagatose 3-epimerase (EC 5.3.1.-)	kb|g.236179	none		18852	19728	+	AB141P3DRAFT_NODE-unique_2_len_79367.2	D-tagatose 3-epimerase (EC 5.3.1.-)
kb|g.236179.CDS.120	CDS	Pantothenate kinase (EC 2.7.1.33)	kb|g.236179	none		19737	20370	+	AB141P3DRAFT_NODE-unique_2_len_79367.2	Pantothenate kinase (EC 2.7.1.33)
kb|g.236179.CDS.121	CDS		kb|g.236179	;	No annotated function	20485	20680	+	AB141P3DRAFT_NODE-unique_2_len_79367.2	
kb|g.236179.CDS.122	CDS		kb|g.236179	;	No annotated function	20783	21005	+	AB141P3DRAFT_NODE-unique_2_len_79367.2	
kb|g.236179.CDS.123	CDS		kb|g.236179	;	No annotated function	20991	21390	+	AB141P3DRAFT_NODE-unique_2_len_79367.2	
kb|g.236179.CDS.124	CDS		kb|g.236179	;	No annotated function	21380	21851	+	AB141P3DRAFT_NODE-unique_2_len_79367.2	
kb|g.236179.CDS.125	CDS	Peptide chain release factor 2	kb|g.236179	none		21865	22972	+	AB141P3DRAFT_NODE-unique_2_len_79367.2	Peptide chain release factor 2
kb|g.236179.CDS.126	CDS	Cell division transporter, ATP-binding protein FtsE (TC 3.A.5.1.1)	kb|g.236179	none		23092	23788	+	AB141P3DRAFT_NODE-unique_2_len_79367.2	Cell division transporter, ATP-binding protein FtsE (TC 3.A.5.1.1)
kb|g.236179.CDS.127	CDS	Cell division protein FtsX	kb|g.236179	none		23817	24720	+	AB141P3DRAFT_NODE-unique_2_len_79367.2	Cell division protein FtsX
kb|g.236179.CDS.128	CDS	tmRNA-binding protein SmpB	kb|g.236179	none		24755	25280	+	AB141P3DRAFT_NODE-unique_2_len_79367.2	tmRNA-binding protein SmpB
kb|g.236179.CDS.129	CDS		kb|g.236179	;	No annotated function	26011	25735	-	AB141P3DRAFT_NODE-unique_2_len_79367.2	
kb|g.236179.CDS.130	CDS	Pyruvate dehydrogenase E1 component (EC 1.2.4.1)	kb|g.236179	none		28740	26019	-	AB141P3DRAFT_NODE-unique_2_len_79367.2	Pyruvate dehydrogenase E1 component (EC 1.2.4.1)
kb|g.236179.CDS.131	CDS		kb|g.236179	;	No annotated function	28863	29301	+	AB141P3DRAFT_NODE-unique_2_len_79367.2	
kb|g.236179.CDS.132	CDS	Alkyl hydroperoxide reductase subunit C-like protein	kb|g.236179	none		29343	29802	+	AB141P3DRAFT_NODE-unique_2_len_79367.2	Alkyl hydroperoxide reductase subunit C-like protein
kb|g.236179.CDS.133	CDS		kb|g.236179	;	No annotated function	30626	29963	-	AB141P3DRAFT_NODE-unique_2_len_79367.2	
kb|g.236179.CDS.134	CDS		kb|g.236179	;	No annotated function	31959	30861	-	AB141P3DRAFT_NODE-unique_2_len_79367.2	
kb|g.236179.CDS.135	CDS		kb|g.236179	;	No annotated function	33399	32163	-	AB141P3DRAFT_NODE-unique_2_len_79367.2	
kb|g.236179.CDS.136	CDS	D-xylose transport ATP-binding protein XylG	kb|g.236179	none		34154	33395	-	AB141P3DRAFT_NODE-unique_2_len_79367.2	D-xylose transport ATP-binding protein XylG
kb|g.236179.CDS.137	CDS		kb|g.236179	;	No annotated function	35303	34256	-	AB141P3DRAFT_NODE-unique_2_len_79367.2	
kb|g.236179.CDS.138	CDS		kb|g.236179	;	No annotated function	35791	36517	+	AB141P3DRAFT_NODE-unique_2_len_79367.2	
kb|g.236179.CDS.139	CDS	FIG006762: Phosphoglycerate mutase family	kb|g.236179	none		36517	36922	+	AB141P3DRAFT_NODE-unique_2_len_79367.2	FIG006762: Phosphoglycerate mutase family
kb|g.236179.CDS.140	CDS	Urocanate hydratase (EC 4.2.1.49)	kb|g.236179	none		36942	38607	+	AB141P3DRAFT_NODE-unique_2_len_79367.2	Urocanate hydratase (EC 4.2.1.49)
kb|g.236179.CDS.141	CDS	Imidazolonepropionase (EC 3.5.2.7)	kb|g.236179	none		38622	39789	+	AB141P3DRAFT_NODE-unique_2_len_79367.2	Imidazolonepropionase (EC 3.5.2.7)
kb|g.236179.CDS.142	CDS	Histidine ammonia-lyase (EC 4.3.1.3)	kb|g.236179	none		39772	41323	+	AB141P3DRAFT_NODE-unique_2_len_79367.2	Histidine ammonia-lyase (EC 4.3.1.3)
kb|g.236179.CDS.143	CDS	Formiminoglutamase (EC 3.5.3.8)	kb|g.236179	none		42218	41318	-	AB141P3DRAFT_NODE-unique_2_len_79367.2	Formiminoglutamase (EC 3.5.3.8)
