Attributes {
	id:kb|g.236091
	source:KBase
	gene_subsystem_hash:HASH(0x136f0478)
	source_id:kb|g.236091
	geneAliasHash:HASH(0x2e13fb98)
	scientific_name:GFM MEintmetabat283
	domain:Bacteria
	genetic_code:11
	dna_size:734912
	num_contigs:58
	taxonomy:
	gc_content:
	complete:
	contigset_ref:2603/88/3
}
features (id	type	function	genomeID	delimiter	comment	start	stop	direction	contig	roleList) {
kb|g.236091.CDS.35	CDS	Dihydroneopterin aldolase (EC 4.1.2.25)	kb|g.236091	none		9966	10323	+	MEint.metabat.283_2259000542	Dihydroneopterin aldolase (EC 4.1.2.25)
kb|g.236091.CDS.36	CDS	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3)	kb|g.236091	none		10319	10763	+	MEint.metabat.283_2259000542	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3)
kb|g.236091.CDS.37	CDS	Pantoate--beta-alanine ligase (EC 6.3.2.1)	kb|g.236091	none		10812	11601	+	MEint.metabat.283_2259000542	Pantoate--beta-alanine ligase (EC 6.3.2.1)
kb|g.236091.CDS.38	CDS	L-aspartate oxidase (EC 1.4.3.16)	kb|g.236091	none		11597	13202	+	MEint.metabat.283_2259000542	L-aspartate oxidase (EC 1.4.3.16)
kb|g.236091.CDS.39	CDS	Quinolinate phosphoribosyltransferase [decarboxylating] (EC 2.4.2.19)	kb|g.236091	none		13198	14071	+	MEint.metabat.283_2259000542	Quinolinate phosphoribosyltransferase [decarboxylating] (EC 2.4.2.19)
kb|g.236091.CDS.40	CDS	Pantothenate kinase type III, CoaX-like (EC 2.7.1.33)	kb|g.236091	none		14070	14844	+	MEint.metabat.283_2259000542	Pantothenate kinase type III, CoaX-like (EC 2.7.1.33)
kb|g.236091.CDS.41	CDS	Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)	kb|g.236091	none		14883	16380	+	MEint.metabat.283_2259000542	Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)
kb|g.236091.CDS.42	CDS	N-acetylglutamate synthase (EC 2.3.1.1)	kb|g.236091	none		16379	16877	+	MEint.metabat.283_2259000542	N-acetylglutamate synthase (EC 2.3.1.1)
kb|g.236091.CDS.43	CDS	Ribokinase (EC 2.7.1.15)	kb|g.236091	none		1052	140	-	MEint.metabat.283_52002641	Ribokinase (EC 2.7.1.15)
kb|g.236091.CDS.44	CDS	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase (EC 2.6.1.62)	kb|g.236091	none		2399	1061	-	MEint.metabat.283_52002641	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase (EC 2.6.1.62)
kb|g.236091.CDS.45	CDS	Methylmalonate-semialdehyde dehydrogenase [inositol] (EC 1.2.1.27)	kb|g.236091	none		2500	3985	+	MEint.metabat.283_52002641	Methylmalonate-semialdehyde dehydrogenase [inositol] (EC 1.2.1.27)
kb|g.236091.CDS.46	CDS	Glutamate-1-semialdehyde aminotransferase (EC 5.4.3.8)	kb|g.236091	none		5379	3984	-	MEint.metabat.283_52002641	Glutamate-1-semialdehyde aminotransferase (EC 5.4.3.8)
kb|g.236091.CDS.47	CDS	Integral membrane protein TerC	kb|g.236091	none		5817	6717	+	MEint.metabat.283_52002641	Integral membrane protein TerC
kb|g.236091.CDS.48	CDS		kb|g.236091	;	No annotated function	6722	7598	+	MEint.metabat.283_52002641	
kb|g.236091.CDS.49	CDS		kb|g.236091	;	No annotated function	7698	8388	+	MEint.metabat.283_52002641	
kb|g.236091.CDS.50	CDS		kb|g.236091	;	No annotated function	8762	8381	-	MEint.metabat.283_52002641	
kb|g.236091.CDS.51	CDS		kb|g.236091	;	No annotated function	8911	8761	-	MEint.metabat.283_52002641	
kb|g.236091.CDS.52	CDS		kb|g.236091	;	No annotated function	9432	8946	-	MEint.metabat.283_52002641	
kb|g.236091.CDS.53	CDS	Cystathionine gamma-synthase (EC 2.5.1.48)	kb|g.236091	none		10566	9432	-	MEint.metabat.283_52002641	Cystathionine gamma-synthase (EC 2.5.1.48)
kb|g.236091.CDS.54	CDS		kb|g.236091	;	No annotated function	10624	11239	+	MEint.metabat.283_52002641	
kb|g.236091.CDS.55	CDS	Peptide methionine sulfoxide reductase MsrB (EC 1.8.4.12)	kb|g.236091	none		11480	11234	-	MEint.metabat.283_52002641	Peptide methionine sulfoxide reductase MsrB (EC 1.8.4.12)
kb|g.236091.CDS.56	CDS		kb|g.236091	;	No annotated function	4	148	+	MEint.metabat.283_3001672	
kb|g.236091.CDS.57	CDS	FIG007959: peptidase, M16 family	kb|g.236091	none		149	1421	+	MEint.metabat.283_3001672	FIG007959: peptidase, M16 family
kb|g.236091.CDS.58	CDS	4-hydroxy-tetrahydrodipicolinate reductase (EC 1.17.1.8)	kb|g.236091	none		1417	2164	+	MEint.metabat.283_3001672	4-hydroxy-tetrahydrodipicolinate reductase (EC 1.17.1.8)
kb|g.236091.CDS.59	CDS		kb|g.236091	;	No annotated function	2160	2412	+	MEint.metabat.283_3001672	
kb|g.236091.CDS.60	CDS		kb|g.236091	;	No annotated function	2716	2407	-	MEint.metabat.283_3001672	
kb|g.236091.CDS.61	CDS		kb|g.236091	;	No annotated function	3375	2712	-	MEint.metabat.283_3001672	
kb|g.236091.CDS.62	CDS	Thymidylate synthase thyX (EC 2.1.1.-)	kb|g.236091	none		3428	4148	+	MEint.metabat.283_3001672	Thymidylate synthase thyX (EC 2.1.1.-)
kb|g.236091.CDS.63	CDS	4-hydroxy-tetrahydrodipicolinate synthase (EC 4.3.3.7)	kb|g.236091	none		4168	5059	+	MEint.metabat.283_3001672	4-hydroxy-tetrahydrodipicolinate synthase (EC 4.3.3.7)
kb|g.236091.CDS.64	CDS	Ribonuclease J2 (endoribonuclease in RNA processing)	kb|g.236091	none		5063	6746	+	MEint.metabat.283_3001672	Ribonuclease J2 (endoribonuclease in RNA processing)
kb|g.236091.CDS.65	CDS	Cell division protein FtsK	kb|g.236091	none		6826	9160	+	MEint.metabat.283_3001672	Cell division protein FtsK
kb|g.236091.CDS.66	CDS	Lon-like protease with PDZ domain	kb|g.236091	none		1332	270	-	MEint.metabat.283_821001742	Lon-like protease with PDZ domain
kb|g.236091.CDS.67	CDS		kb|g.236091	;	No annotated function	1515	1338	-	MEint.metabat.283_821001742	
kb|g.236091.CDS.68	CDS		kb|g.236091	;	No annotated function	1610	2930	+	MEint.metabat.283_821001742	
kb|g.236091.CDS.69	CDS		kb|g.236091	;	No annotated function	40	454	+	MEint.metabat.283_2278001375	
kb|g.236091.CDS.70	CDS	Phytoene dehydrogenase (EC 1.14.99.-)	kb|g.236091	none		446	1940	+	MEint.metabat.283_2278001375	Phytoene dehydrogenase (EC 1.14.99.-)
kb|g.236091.CDS.71	CDS		kb|g.236091	;	No annotated function	2553	1935	-	MEint.metabat.283_2278001375	
kb|g.236091.CDS.72	CDS	Geranylgeranyl pyrophosphate synthetase (EC 2.5.1.29)	kb|g.236091	none		2719	3760	+	MEint.metabat.283_2278001375	Geranylgeranyl pyrophosphate synthetase (EC 2.5.1.29)
kb|g.236091.CDS.73	CDS	Phytoene dehydrogenase (EC 1.14.99.-)	kb|g.236091	none		3761	5246	+	MEint.metabat.283_2278001375	Phytoene dehydrogenase (EC 1.14.99.-)
kb|g.236091.CDS.74	CDS	Phytoene synthase (EC 2.5.1.32)	kb|g.236091	none		5250	6162	+	MEint.metabat.283_2278001375	Phytoene synthase (EC 2.5.1.32)
kb|g.236091.CDS.75	CDS		kb|g.236091	;	No annotated function	6467	6161	-	MEint.metabat.283_2278001375	
kb|g.236091.CDS.76	CDS		kb|g.236091	;	No annotated function	6772	6466	-	MEint.metabat.283_2278001375	
kb|g.236091.CDS.77	CDS		kb|g.236091	;	No annotated function	6936	7488	+	MEint.metabat.283_2278001375	
kb|g.236091.CDS.78	CDS		kb|g.236091	;	No annotated function	7474	8014	+	MEint.metabat.283_2278001375	
kb|g.236091.CDS.79	CDS	Serine/threonine protein kinase PrkC, regulator of stationary phase	kb|g.236091	none		8049	9951	+	MEint.metabat.283_2278001375	Serine/threonine protein kinase PrkC, regulator of stationary phase
kb|g.236091.CDS.80	CDS	Endonuclease IV (EC 3.1.21.2)	kb|g.236091	none		9983	10853	+	MEint.metabat.283_2278001375	Endonuclease IV (EC 3.1.21.2)
kb|g.236091.CDS.81	CDS	Permease of the drug/metabolite transporter (DMT) superfamily	kb|g.236091	none		10849	11731	+	MEint.metabat.283_2278001375	Permease of the drug/metabolite transporter (DMT) superfamily
kb|g.236091.CDS.82	CDS	Low-specificity L-threonine aldolase (EC 4.1.2.48)	kb|g.236091	none		11780	12779	+	MEint.metabat.283_2278001375	Low-specificity L-threonine aldolase (EC 4.1.2.48)
kb|g.236091.CDS.83	CDS		kb|g.236091	;	No annotated function	13246	12754	-	MEint.metabat.283_2278001375	
kb|g.236091.CDS.84	CDS	2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase II (EC 2.5.1.54)	kb|g.236091	none		14623	13285	-	MEint.metabat.283_2278001375	2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase II (EC 2.5.1.54)
kb|g.236091.CDS.85	CDS	6-phosphofructokinase (EC 2.7.1.11)	kb|g.236091	none		15701	14675	-	MEint.metabat.283_2278001375	6-phosphofructokinase (EC 2.7.1.11)
kb|g.236091.CDS.86	CDS		kb|g.236091	;	No annotated function	15770	16709	+	MEint.metabat.283_2278001375	
kb|g.236091.CDS.87	CDS	Permease of the drug/metabolite transporter (DMT) superfamily	kb|g.236091	none		16709	17573	+	MEint.metabat.283_2278001375	Permease of the drug/metabolite transporter (DMT) superfamily
kb|g.236091.CDS.88	CDS	GTP-binding protein Era	kb|g.236091	none		18467	17561	-	MEint.metabat.283_2278001375	GTP-binding protein Era
kb|g.236091.CDS.89	CDS	Rossmann fold nucleotide-binding protein Smf possibly involved in DNA uptake	kb|g.236091	none		19301	18491	-	MEint.metabat.283_2278001375	Rossmann fold nucleotide-binding protein Smf possibly involved in DNA uptake
kb|g.236091.CDS.90	CDS	Ribonuclease HII (EC 3.1.26.4)	kb|g.236091	none		20038	19438	-	MEint.metabat.283_2278001375	Ribonuclease HII (EC 3.1.26.4)
kb|g.236091.CDS.91	CDS	Signal peptidase I (EC 3.4.21.89)	kb|g.236091	none		20719	20047	-	MEint.metabat.283_2278001375	Signal peptidase I (EC 3.4.21.89)
kb|g.236091.CDS.92	CDS	SSU ribosomal protein S16p	kb|g.236091	none		21296	20732	-	MEint.metabat.283_2278001375	SSU ribosomal protein S16p
kb|g.236091.CDS.93	CDS	Signal recognition particle, subunit Ffh SRP54 (TC 3.A.5.1.1)	kb|g.236091	none		22892	21458	-	MEint.metabat.283_2278001375	Signal recognition particle, subunit Ffh SRP54 (TC 3.A.5.1.1)
kb|g.236091.CDS.94	CDS	Nitrogen regulatory protein P-II	kb|g.236091	none		23250	22911	-	MEint.metabat.283_2278001375	Nitrogen regulatory protein P-II
kb|g.236091.CDS.95	CDS	Ammonium transporter	kb|g.236091	none		24551	23252	-	MEint.metabat.283_2278001375	Ammonium transporter
kb|g.236091.CDS.96	CDS	Signal recognition particle receptor protein FtsY (=alpha subunit) (TC 3.A.5.1.1)	kb|g.236091	none		25532	24695	-	MEint.metabat.283_2278001375	Signal recognition particle receptor protein FtsY (=alpha subunit) (TC 3.A.5.1.1)
kb|g.236091.CDS.97	CDS	Chromosome partition protein smc	kb|g.236091	none		28531	25540	-	MEint.metabat.283_2278001375	Chromosome partition protein smc
kb|g.236091.CDS.98	CDS	Formamidopyrimidine-DNA glycosylase (EC 3.2.2.23)	kb|g.236091	none		29547	28710	-	MEint.metabat.283_2278001375	Formamidopyrimidine-DNA glycosylase (EC 3.2.2.23)
kb|g.236091.CDS.99	CDS	Ribonuclease III (EC 3.1.26.3)	kb|g.236091	none		30195	29559	-	MEint.metabat.283_2278001375	Ribonuclease III (EC 3.1.26.3)
kb|g.236091.CDS.100	CDS		kb|g.236091	;	No annotated function	30363	30498	+	MEint.metabat.283_2278001375	
kb|g.236091.CDS.101	CDS		kb|g.236091	;	No annotated function	31039	30493	-	MEint.metabat.283_2278001375	
kb|g.236091.CDS.102	CDS		kb|g.236091	;	No annotated function	31553	31079	-	MEint.metabat.283_2278001375	
kb|g.236091.CDS.103	CDS	Phosphopantetheine adenylyltransferase (EC 2.7.7.3)	kb|g.236091	none		32038	31555	-	MEint.metabat.283_2278001375	Phosphopantetheine adenylyltransferase (EC 2.7.7.3)
kb|g.236091.CDS.104	CDS		kb|g.236091	;	No annotated function	32657	32081	-	MEint.metabat.283_2278001375	
kb|g.236091.CDS.105	CDS	ATP-dependent DNA helicase RecG (EC 3.6.1.-)	kb|g.236091	none		34846	32659	-	MEint.metabat.283_2278001375	ATP-dependent DNA helicase RecG (EC 3.6.1.-)
kb|g.236091.CDS.106	CDS	LSU ribosomal protein L28p	kb|g.236091	none		34973	35159	+	MEint.metabat.283_2278001375	LSU ribosomal protein L28p
kb|g.236091.CDS.107	CDS	Thiamine-monophosphate kinase (EC 2.7.4.16)	kb|g.236091	none		36088	35158	-	MEint.metabat.283_2278001375	Thiamine-monophosphate kinase (EC 2.7.4.16)
kb|g.236091.CDS.108	CDS	Transcriptional regulator, AsnC family	kb|g.236091	none		36177	36414	+	MEint.metabat.283_2278001375	Transcriptional regulator, AsnC family
kb|g.236091.CDS.109	CDS		kb|g.236091	;	No annotated function	4	292	+	MEint.metabat.283_253000077	
kb|g.236091.CDS.110	CDS		kb|g.236091	;	No annotated function	1335	273	-	MEint.metabat.283_253000077	
kb|g.236091.CDS.111	CDS		kb|g.236091	;	No annotated function	2410	1408	-	MEint.metabat.283_253000077	
kb|g.236091.CDS.112	CDS		kb|g.236091	;	No annotated function	2768	3293	+	MEint.metabat.283_253000077	
kb|g.236091.CDS.113	CDS		kb|g.236091	;	No annotated function	4123	3283	-	MEint.metabat.283_253000077	
kb|g.236091.CDS.114	CDS	Uncharacterized protein Q1 colocalized with Q	kb|g.236091	none		4214	4754	+	MEint.metabat.283_253000077	Uncharacterized protein Q1 colocalized with Q
kb|g.236091.CDS.115	CDS	Ribonuclease D (EC 3.1.26.3)	kb|g.236091	none		4760	6053	+	MEint.metabat.283_253000077	Ribonuclease D (EC 3.1.26.3)
kb|g.236091.CDS.116	CDS	3-ketoacyl-CoA thiolase (EC 2.3.1.16)	kb|g.236091	none		6215	7421	+	MEint.metabat.283_253000077	3-ketoacyl-CoA thiolase (EC 2.3.1.16)
kb|g.236091.CDS.117	CDS	Enoyl-CoA hydratase (EC 4.2.1.17) / 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35) / 3-hydroxybutyryl-CoA epimerase (EC 5.1.2.3)	kb|g.236091	none		7420	9526	+	MEint.metabat.283_253000077	Enoyl-CoA hydratase (EC 4.2.1.17);3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35);3-hydroxybutyryl-CoA epimerase (EC 5.1.2.3)
kb|g.236091.CDS.118	CDS	Aconitate hydratase (EC 4.2.1.3)	kb|g.236091	none		14097	11436	-	MEint.metabat.283_253000077	Aconitate hydratase (EC 4.2.1.3)
kb|g.236091.CDS.119	CDS		kb|g.236091	;	No annotated function	15341	14135	-	MEint.metabat.283_253000077	
kb|g.236091.CDS.120	CDS	Trk system potassium uptake protein TrkA	kb|g.236091	none		15374	16040	+	MEint.metabat.283_253000077	Trk system potassium uptake protein TrkA
kb|g.236091.CDS.121	CDS	Trk system potassium uptake protein TrkA	kb|g.236091	none		16036	16690	+	MEint.metabat.283_253000077	Trk system potassium uptake protein TrkA
kb|g.236091.CDS.122	CDS		kb|g.236091	;	No annotated function	17309	16685	-	MEint.metabat.283_253000077	
kb|g.236091.CDS.123	CDS	Deoxyuridine 5'-triphosphate nucleotidohydrolase (EC 3.6.1.23)	kb|g.236091	none		17740	17305	-	MEint.metabat.283_253000077	Deoxyuridine 5'-triphosphate nucleotidohydrolase (EC 3.6.1.23)
kb|g.236091.CDS.124	CDS	FIG01123415: hypothetical protein	kb|g.236091	none		18321	17736	-	MEint.metabat.283_253000077	FIG01123415: hypothetical protein
kb|g.236091.CDS.125	CDS		kb|g.236091	;	No annotated function	18345	18795	+	MEint.metabat.283_253000077	
kb|g.236091.CDS.126	CDS	FIG01121218: hypothetical protein	kb|g.236091	none		19087	18790	-	MEint.metabat.283_253000077	FIG01121218: hypothetical protein
kb|g.236091.CDS.127	CDS	tRNA (Guanine37-N1) -methyltransferase (EC 2.1.1.31)	kb|g.236091	none		19901	19199	-	MEint.metabat.283_253000077	tRNA (Guanine37-N1) -methyltransferase (EC 2.1.1.31)
kb|g.236091.CDS.128	CDS	16S rRNA processing protein RimM	kb|g.236091	none		20388	19887	-	MEint.metabat.283_253000077	16S rRNA processing protein RimM
kb|g.236091.CDS.129	CDS	KH domain RNA binding protein YlqC	kb|g.236091	none		20629	20389	-	MEint.metabat.283_253000077	KH domain RNA binding protein YlqC
kb|g.236091.CDS.130	CDS	LSU ribosomal protein L19p	kb|g.236091	none		21162	20631	-	MEint.metabat.283_253000077	LSU ribosomal protein L19p
kb|g.236091.CDS.131	CDS	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227)	kb|g.236091	none		112	1060	+	MEint.metabat.283_56000539	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227)
kb|g.236091.CDS.132	CDS	UDP-N-acetylmuramate--alanine ligase (EC 6.3.2.8)	kb|g.236091	none		1056	2460	+	MEint.metabat.283_56000539	UDP-N-acetylmuramate--alanine ligase (EC 6.3.2.8)
kb|g.236091.CDS.133	CDS		kb|g.236091	;	No annotated function	2464	3196	+	MEint.metabat.283_56000539	
kb|g.236091.CDS.134	CDS	Cell division protein FtsZ (EC 3.4.24.-)	kb|g.236091	none		3383	4523	+	MEint.metabat.283_56000539	Cell division protein FtsZ (EC 3.4.24.-)
kb|g.236091.CDS.135	CDS		kb|g.236091	;	No annotated function	4531	5137	+	MEint.metabat.283_56000539	
kb|g.236091.CDS.136	CDS	FIG00761799: membrane protein	kb|g.236091	none		1057	349	-	MEint.metabat.283_247000837	FIG00761799: membrane protein
kb|g.236091.CDS.137	CDS	Undecaprenyl-diphosphatase (EC 3.6.1.27)	kb|g.236091	none		1122	1962	+	MEint.metabat.283_247000837	Undecaprenyl-diphosphatase (EC 3.6.1.27)
kb|g.236091.CDS.138	CDS	membrane protein, putative	kb|g.236091	none		1961	2696	+	MEint.metabat.283_247000837	membrane protein, putative
kb|g.236091.CDS.139	CDS	Alcohol dehydrogenase (EC 1.1.1.1)	kb|g.236091	none		3732	2691	-	MEint.metabat.283_247000837	Alcohol dehydrogenase (EC 1.1.1.1)
kb|g.236091.CDS.140	CDS	Thymidine kinase (EC 2.7.1.21)	kb|g.236091	none		4378	3739	-	MEint.metabat.283_247000837	Thymidine kinase (EC 2.7.1.21)
kb|g.236091.CDS.141	CDS	Adenine phosphoribosyltransferase (EC 2.4.2.7)	kb|g.236091	none		4907	4382	-	MEint.metabat.283_247000837	Adenine phosphoribosyltransferase (EC 2.4.2.7)
kb|g.236091.CDS.142	CDS	Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129)	kb|g.236091	none		205	796	+	MEint.metabat.283_348000869	Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129)
kb|g.236091.CDS.143	CDS	Cell division protein FtsW	kb|g.236091	none		792	1938	+	MEint.metabat.283_348000869	Cell division protein FtsW
kb|g.236091.CDS.144	CDS	Cytoplasmic axial filament protein CafA and Ribonuclease G (EC 3.1.4.-)	kb|g.236091	none		2137	4186	+	MEint.metabat.283_348000869	Cytoplasmic axial filament protein CafA and Ribonuclease G (EC 3.1.4.-)
kb|g.236091.CDS.145	CDS	LSU ribosomal protein L21p	kb|g.236091	none		4282	4591	+	MEint.metabat.283_348000869	LSU ribosomal protein L21p
kb|g.236091.CDS.146	CDS	LSU ribosomal protein L27p	kb|g.236091	none		4617	4872	+	MEint.metabat.283_348000869	LSU ribosomal protein L27p
kb|g.236091.CDS.147	CDS	Cell division protein FtsW	kb|g.236091	none		1241	95	-	MEint.metabat.283_926002748	Cell division protein FtsW
kb|g.236091.CDS.148	CDS	Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129)	kb|g.236091	none		3367	1237	-	MEint.metabat.283_926002748	Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129)
kb|g.236091.CDS.149	CDS		kb|g.236091	;	No annotated function	3885	3366	-	MEint.metabat.283_926002748	
kb|g.236091.CDS.150	CDS	Rod shape-determining protein MreC	kb|g.236091	none		4804	3889	-	MEint.metabat.283_926002748	Rod shape-determining protein MreC
kb|g.236091.CDS.151	CDS	Phosphoserine phosphatase (EC 3.1.3.3)	kb|g.236091	none		109	847	+	MEint.metabat.283_1631002818	Phosphoserine phosphatase (EC 3.1.3.3)
kb|g.236091.CDS.152	CDS	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	kb|g.236091	none		1501	835	-	MEint.metabat.283_1631002818	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)
kb|g.236091.CDS.153	CDS		kb|g.236091	;	No annotated function	2850	1521	-	MEint.metabat.283_1631002818	
kb|g.236091.CDS.154	CDS	Methionyl-tRNA formyltransferase (EC 2.1.2.9)	kb|g.236091	none		3763	2842	-	MEint.metabat.283_1631002818	Methionyl-tRNA formyltransferase (EC 2.1.2.9)
kb|g.236091.CDS.155	CDS	Peptide deformylase (EC 3.5.1.88)	kb|g.236091	none		4325	3764	-	MEint.metabat.283_1631002818	Peptide deformylase (EC 3.5.1.88)
