Attributes {
	id:kb|g.236093
	source:KBase
	gene_subsystem_hash:HASH(0x25a6b858)
	source_id:kb|g.236093
	geneAliasHash:HASH(0x16c35c68)
	scientific_name:GFM MEintmetabat885
	domain:Bacteria
	genetic_code:11
	dna_size:866570
	num_contigs:78
	taxonomy:
	gc_content:
	complete:
	contigset_ref:2603/91/2
}
features (id	type	function	genomeID	delimiter	comment	start	stop	direction	contig	roleList) {
kb|g.236093.CDS.11	CDS		kb|g.236093	;	No annotated function	11919	13047	+	MEint.metabat.885_600001625	
kb|g.236093.CDS.12	CDS	FIG01173569: hypothetical protein	kb|g.236093	none		14043	13047	-	MEint.metabat.885_600001625	FIG01173569: hypothetical protein
kb|g.236093.CDS.13	CDS	DNA polymerase III epsilon subunit (EC 2.7.7.7)	kb|g.236093	none		2420	620	-	MEint.metabat.885_1587001667	DNA polymerase III epsilon subunit (EC 2.7.7.7)
kb|g.236093.CDS.14	CDS		kb|g.236093	;	No annotated function	2478	3249	+	MEint.metabat.885_1587001667	
kb|g.236093.CDS.15	CDS	Gamma-glutamyl phosphate reductase (EC 1.2.1.41)	kb|g.236093	none		55	1195	+	MEint.metabat.885_2227002715	Gamma-glutamyl phosphate reductase (EC 1.2.1.41)
kb|g.236093.CDS.16	CDS	Aspartyl-tRNA(Asn) amidotransferase subunit C (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit C (EC 6.3.5.7)	kb|g.236093	none		1233	1530	+	MEint.metabat.885_2227002715	Aspartyl-tRNA(Asn) amidotransferase subunit C (EC 6.3.5.6);Glutamyl-tRNA(Gln) amidotransferase subunit C (EC 6.3.5.7)
kb|g.236093.CDS.17	CDS	Aspartyl-tRNA(Asn) amidotransferase subunit A (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit A (EC 6.3.5.7)	kb|g.236093	none		1529	3014	+	MEint.metabat.885_2227002715	Aspartyl-tRNA(Asn) amidotransferase subunit A (EC 6.3.5.6);Glutamyl-tRNA(Gln) amidotransferase subunit A (EC 6.3.5.7)
kb|g.236093.CDS.18	CDS	Aspartyl-tRNA(Asn) amidotransferase subunit B (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit B (EC 6.3.5.7)	kb|g.236093	none		3013	4516	+	MEint.metabat.885_2227002715	Aspartyl-tRNA(Asn) amidotransferase subunit B (EC 6.3.5.6);Glutamyl-tRNA(Gln) amidotransferase subunit B (EC 6.3.5.7)
kb|g.236093.CDS.19	CDS	Dihydroxy-acid dehydratase (EC 4.2.1.9)	kb|g.236093	none		4529	6206	+	MEint.metabat.885_2227002715	Dihydroxy-acid dehydratase (EC 4.2.1.9)
kb|g.236093.CDS.20	CDS	Dihydrolipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex (EC 2.3.1.168)	kb|g.236093	none		142	343	+	MEint.metabat.885_2321001752	Dihydrolipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex (EC 2.3.1.168)
kb|g.236093.CDS.21	CDS	Cell division inhibitor	kb|g.236093	none		343	1234	+	MEint.metabat.885_2321001752	Cell division inhibitor
kb|g.236093.CDS.22	CDS		kb|g.236093	;	No annotated function	2250	1236	-	MEint.metabat.885_2321001752	
kb|g.236093.CDS.23	CDS	possible membrane protein	kb|g.236093	none		4451	2261	-	MEint.metabat.885_2321001752	possible membrane protein
kb|g.236093.CDS.24	CDS	Octanoate-[acyl-carrier-protein]-protein-N-octanoyltransferase	kb|g.236093	none		4595	5258	+	MEint.metabat.885_2321001752	Octanoate-[acyl-carrier-protein]-protein-N-octanoyltransferase
kb|g.236093.CDS.25	CDS	Lipoate synthase	kb|g.236093	none		5257	6193	+	MEint.metabat.885_2321001752	Lipoate synthase
kb|g.236093.CDS.26	CDS	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	kb|g.236093	none		6185	6917	+	MEint.metabat.885_2321001752	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)
kb|g.236093.CDS.27	CDS	Transmembrane protein MT2276, clustered with lipoate gene	kb|g.236093	none		6920	7604	+	MEint.metabat.885_2321001752	Transmembrane protein MT2276, clustered with lipoate gene
kb|g.236093.CDS.28	CDS		kb|g.236093	;	No annotated function	7971	7599	-	MEint.metabat.885_2321001752	
kb|g.236093.CDS.29	CDS	Glutamine synthetase type I (EC 6.3.1.2)	kb|g.236093	none		8130	9561	+	MEint.metabat.885_2321001752	Glutamine synthetase type I (EC 6.3.1.2)
kb|g.236093.CDS.30	CDS	CAAX prenyl protease 1, putative	kb|g.236093	none		10822	9604	-	MEint.metabat.885_2321001752	CAAX prenyl protease 1, putative
kb|g.236093.CDS.31	CDS		kb|g.236093	;	No annotated function	10852	11587	+	MEint.metabat.885_2321001752	
kb|g.236093.CDS.32	CDS	Permease of the drug/metabolite transporter (DMT) superfamily	kb|g.236093	none		12534	11589	-	MEint.metabat.885_2321001752	Permease of the drug/metabolite transporter (DMT) superfamily
kb|g.236093.CDS.33	CDS	Substrate-specific component NikM of nickel ECF transporter	kb|g.236093	none		12621	13293	+	MEint.metabat.885_2321001752	Substrate-specific component NikM of nickel ECF transporter
kb|g.236093.CDS.34	CDS		kb|g.236093	;	No annotated function	13292	13598	+	MEint.metabat.885_2321001752	
kb|g.236093.CDS.35	CDS	Transmembrane component NikQ of energizing module of nickel ECF transporter	kb|g.236093	none		13699	14383	+	MEint.metabat.885_2321001752	Transmembrane component NikQ of energizing module of nickel ECF transporter
kb|g.236093.CDS.36	CDS	ATPase component NikO of energizing module of nickel ECF transporter	kb|g.236093	none		14398	15139	+	MEint.metabat.885_2321001752	ATPase component NikO of energizing module of nickel ECF transporter
kb|g.236093.CDS.37	CDS	Short chain dehydrogenase family protein	kb|g.236093	none		15965	15134	-	MEint.metabat.885_2321001752	Short chain dehydrogenase family protein
kb|g.236093.CDS.38	CDS	Enoyl-CoA hydratase (EC 4.2.1.17)	kb|g.236093	none		16709	15965	-	MEint.metabat.885_2321001752	Enoyl-CoA hydratase (EC 4.2.1.17)
kb|g.236093.CDS.39	CDS	Inositol-1-phosphate synthase (EC 5.5.1.4)	kb|g.236093	none		17807	16718	-	MEint.metabat.885_2321001752	Inositol-1-phosphate synthase (EC 5.5.1.4)
kb|g.236093.CDS.40	CDS		kb|g.236093	;	No annotated function	18346	17806	-	MEint.metabat.885_2321001752	
kb|g.236093.CDS.41	CDS		kb|g.236093	;	No annotated function	1308	501	-	MEint.metabat.885_985000327	
kb|g.236093.CDS.42	CDS		kb|g.236093	;	No annotated function	2051	1304	-	MEint.metabat.885_985000327	
kb|g.236093.CDS.43	CDS	polar amino acid ABC transporter, inner membrane subunit	kb|g.236093	none		2950	2050	-	MEint.metabat.885_985000327	polar amino acid ABC transporter, inner membrane subunit
kb|g.236093.CDS.44	CDS		kb|g.236093	;	No annotated function	3836	2984	-	MEint.metabat.885_985000327	
kb|g.236093.CDS.45	CDS	Alanine dehydrogenase (EC 1.4.1.1)	kb|g.236093	none		5134	4024	-	MEint.metabat.885_985000327	Alanine dehydrogenase (EC 1.4.1.1)
kb|g.236093.CDS.46	CDS		kb|g.236093	;	No annotated function	5538	5136	-	MEint.metabat.885_985000327	
kb|g.236093.CDS.47	CDS	Ribosomal large subunit pseudouridine synthase D (EC 4.2.1.70)	kb|g.236093	none		61	583	+	MEint.metabat.885_247000826	Ribosomal large subunit pseudouridine synthase D (EC 4.2.1.70)
kb|g.236093.CDS.48	CDS	DNA polymerase III alpha subunit (EC 2.7.7.7)	kb|g.236093	none		608	4130	+	MEint.metabat.885_247000826	DNA polymerase III alpha subunit (EC 2.7.7.7)
kb|g.236093.CDS.49	CDS	Histidinol dehydrogenase (EC 1.1.1.23)	kb|g.236093	none		4179	5535	+	MEint.metabat.885_247000826	Histidinol dehydrogenase (EC 1.1.1.23)
kb|g.236093.CDS.50	CDS	Histidinol-phosphate aminotransferase (EC 2.6.1.9)	kb|g.236093	none		5534	6623	+	MEint.metabat.885_247000826	Histidinol-phosphate aminotransferase (EC 2.6.1.9)
kb|g.236093.CDS.51	CDS	Imidazoleglycerol-phosphate dehydratase (EC 4.2.1.19)	kb|g.236093	none		6692	7286	+	MEint.metabat.885_247000826	Imidazoleglycerol-phosphate dehydratase (EC 4.2.1.19)
kb|g.236093.CDS.52	CDS	Imidazole glycerol phosphate synthase amidotransferase subunit (EC 2.4.2.-)	kb|g.236093	none		7282	7885	+	MEint.metabat.885_247000826	Imidazole glycerol phosphate synthase amidotransferase subunit (EC 2.4.2.-)
kb|g.236093.CDS.53	CDS	Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase (EC 5.3.1.16) / Acting phosphoribosylanthranilate isomerase (EC 5.3.1.24)	kb|g.236093	none		7881	8607	+	MEint.metabat.885_247000826	Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase (EC 5.3.1.16);Acting phosphoribosylanthranilate isomerase (EC 5.3.1.24)
kb|g.236093.CDS.54	CDS	Imidazole glycerol phosphate synthase cyclase subunit (EC 4.1.3.-)	kb|g.236093	none		8603	9386	+	MEint.metabat.885_247000826	Imidazole glycerol phosphate synthase cyclase subunit (EC 4.1.3.-)
kb|g.236093.CDS.55	CDS	Phosphoribosyl-AMP cyclohydrolase (EC 3.5.4.19) / Phosphoribosyl-ATP pyrophosphatase (EC 3.6.1.31)	kb|g.236093	none		9389	9719	+	MEint.metabat.885_247000826	Phosphoribosyl-AMP cyclohydrolase (EC 3.5.4.19);Phosphoribosyl-ATP pyrophosphatase (EC 3.6.1.31)
kb|g.236093.CDS.56	CDS	Anthranilate synthase, aminase component (EC 4.1.3.27)	kb|g.236093	none		9719	11225	+	MEint.metabat.885_247000826	Anthranilate synthase, aminase component (EC 4.1.3.27)
kb|g.236093.CDS.57	CDS	Indole-3-glycerol phosphate synthase (EC 4.1.1.48)	kb|g.236093	none		11230	12010	+	MEint.metabat.885_247000826	Indole-3-glycerol phosphate synthase (EC 4.1.1.48)
kb|g.236093.CDS.58	CDS	Tryptophan synthase beta chain (EC 4.2.1.20)	kb|g.236093	none		12030	13221	+	MEint.metabat.885_247000826	Tryptophan synthase beta chain (EC 4.2.1.20)
kb|g.236093.CDS.59	CDS	Tryptophan synthase alpha chain (EC 4.2.1.20)	kb|g.236093	none		13235	14039	+	MEint.metabat.885_247000826	Tryptophan synthase alpha chain (EC 4.2.1.20)
kb|g.236093.CDS.60	CDS		kb|g.236093	;	No annotated function	14103	14850	+	MEint.metabat.885_247000826	
kb|g.236093.CDS.61	CDS	Prolipoprotein diacylglyceryl transferase (EC 2.4.99.-)	kb|g.236093	none		14846	15668	+	MEint.metabat.885_247000826	Prolipoprotein diacylglyceryl transferase (EC 2.4.99.-)
kb|g.236093.CDS.62	CDS		kb|g.236093	;	No annotated function	15672	16380	+	MEint.metabat.885_247000826	
kb|g.236093.CDS.63	CDS	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	kb|g.236093	none		16509	21027	+	MEint.metabat.885_247000826	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)
kb|g.236093.CDS.64	CDS	FIG002813: LPPG:FO 2-phospho-L-lactate transferase like, CofD-like	kb|g.236093	none		156	1116	+	MEint.metabat.885_118000218	FIG002813: LPPG:FO 2-phospho-L-lactate transferase like, CofD-like
kb|g.236093.CDS.65	CDS	FIG001886: Cytoplasmic hypothetical protein	kb|g.236093	none		1121	2099	+	MEint.metabat.885_118000218	FIG001886: Cytoplasmic hypothetical protein
kb|g.236093.CDS.66	CDS	NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)	kb|g.236093	none		2240	3242	+	MEint.metabat.885_118000218	NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)
kb|g.236093.CDS.67	CDS	Phosphoglycerate kinase (EC 2.7.2.3)	kb|g.236093	none		3238	4438	+	MEint.metabat.885_118000218	Phosphoglycerate kinase (EC 2.7.2.3)
kb|g.236093.CDS.68	CDS	Triosephosphate isomerase (EC 5.3.1.1)	kb|g.236093	none		4463	5243	+	MEint.metabat.885_118000218	Triosephosphate isomerase (EC 5.3.1.1)
kb|g.236093.CDS.69	CDS	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	kb|g.236093	none		5323	5551	+	MEint.metabat.885_118000218	Preprotein translocase subunit SecG (TC 3.A.5.1.1)
kb|g.236093.CDS.70	CDS	putative electron transport protein	kb|g.236093	none		5587	5935	+	MEint.metabat.885_118000218	putative electron transport protein
kb|g.236093.CDS.71	CDS	Glucose-6-phosphate isomerase (EC 5.3.1.9)	kb|g.236093	none		7448	5930	-	MEint.metabat.885_118000218	Glucose-6-phosphate isomerase (EC 5.3.1.9)
kb|g.236093.CDS.72	CDS	Transaldolase (EC 2.2.1.2)	kb|g.236093	none		8554	7444	-	MEint.metabat.885_118000218	Transaldolase (EC 2.2.1.2)
kb|g.236093.CDS.73	CDS	Transketolase (EC 2.2.1.1)	kb|g.236093	none		10611	8550	-	MEint.metabat.885_118000218	Transketolase (EC 2.2.1.1)
kb|g.236093.CDS.74	CDS	Cytochrome oxidase assembly protein	kb|g.236093	none		11519	10610	-	MEint.metabat.885_118000218	Cytochrome oxidase assembly protein
kb|g.236093.CDS.75	CDS	Iron-sulfur cluster regulator SufR	kb|g.236093	none		11554	12295	+	MEint.metabat.885_118000218	Iron-sulfur cluster regulator SufR
kb|g.236093.CDS.76	CDS		kb|g.236093	;	No annotated function	972	474	-	MEint.metabat.885_1675000355	
kb|g.236093.CDS.77	CDS	RecA protein	kb|g.236093	none		2044	958	-	MEint.metabat.885_1675000355	RecA protein
kb|g.236093.CDS.78	CDS		kb|g.236093	;	No annotated function	2234	3641	+	MEint.metabat.885_1675000355	
kb|g.236093.CDS.79	CDS		kb|g.236093	;	No annotated function	3830	3632	-	MEint.metabat.885_1675000355	
kb|g.236093.CDS.80	CDS		kb|g.236093	;	No annotated function	4380	3846	-	MEint.metabat.885_1675000355	
kb|g.236093.CDS.81	CDS	FIG01123282: hypothetical protein	kb|g.236093	none		4674	4401	-	MEint.metabat.885_1675000355	FIG01123282: hypothetical protein
kb|g.236093.CDS.82	CDS		kb|g.236093	;	No annotated function	5185	4714	-	MEint.metabat.885_1675000355	
kb|g.236093.CDS.83	CDS	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)	kb|g.236093	none		5712	5181	-	MEint.metabat.885_1675000355	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)
kb|g.236093.CDS.84	CDS	Ribosomal protein S12p Asp88 (E. coli) methylthiotransferase	kb|g.236093	none		7109	5708	-	MEint.metabat.885_1675000355	Ribosomal protein S12p Asp88 (E. coli) methylthiotransferase
kb|g.236093.CDS.85	CDS		kb|g.236093	;	No annotated function	7855	7138	-	MEint.metabat.885_1675000355	
kb|g.236093.CDS.86	CDS	Cell division protein FtsK	kb|g.236093	none		10310	7976	-	MEint.metabat.885_1675000355	Cell division protein FtsK
kb|g.236093.CDS.87	CDS	Ribonuclease J2 (endoribonuclease in RNA processing)	kb|g.236093	none		12042	10359	-	MEint.metabat.885_1675000355	Ribonuclease J2 (endoribonuclease in RNA processing)
kb|g.236093.CDS.88	CDS	4-hydroxy-tetrahydrodipicolinate synthase (EC 4.3.3.7)	kb|g.236093	none		12932	12041	-	MEint.metabat.885_1675000355	4-hydroxy-tetrahydrodipicolinate synthase (EC 4.3.3.7)
kb|g.236093.CDS.89	CDS	Thymidylate synthase thyX (EC 2.1.1.-)	kb|g.236093	none		13687	12955	-	MEint.metabat.885_1675000355	Thymidylate synthase thyX (EC 2.1.1.-)
kb|g.236093.CDS.90	CDS		kb|g.236093	;	No annotated function	13748	14432	+	MEint.metabat.885_1675000355	
kb|g.236093.CDS.91	CDS		kb|g.236093	;	No annotated function	14428	14734	+	MEint.metabat.885_1675000355	
kb|g.236093.CDS.92	CDS		kb|g.236093	;	No annotated function	14984	14729	-	MEint.metabat.885_1675000355	
kb|g.236093.CDS.93	CDS	4-hydroxy-tetrahydrodipicolinate reductase (EC 1.17.1.8)	kb|g.236093	none		15740	14993	-	MEint.metabat.885_1675000355	4-hydroxy-tetrahydrodipicolinate reductase (EC 1.17.1.8)
kb|g.236093.CDS.94	CDS	FIG007959: peptidase, M16 family	kb|g.236093	none		17032	15754	-	MEint.metabat.885_1675000355	FIG007959: peptidase, M16 family
kb|g.236093.CDS.95	CDS	Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8)	kb|g.236093	none		19250	17042	-	MEint.metabat.885_1675000355	Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8)
kb|g.236093.CDS.96	CDS	SSU ribosomal protein S15p (S13e)	kb|g.236093	none		19671	19401	-	MEint.metabat.885_1675000355	SSU ribosomal protein S15p (S13e)
kb|g.236093.CDS.97	CDS	Riboflavin kinase (EC 2.7.1.26) / FMN adenylyltransferase (EC 2.7.7.2)	kb|g.236093	none		20705	19796	-	MEint.metabat.885_1675000355	Riboflavin kinase (EC 2.7.1.26);FMN adenylyltransferase (EC 2.7.7.2)
kb|g.236093.CDS.98	CDS	tRNA pseudouridine synthase B (EC 4.2.1.70)	kb|g.236093	none		21570	20718	-	MEint.metabat.885_1675000355	tRNA pseudouridine synthase B (EC 4.2.1.70)
kb|g.236093.CDS.99	CDS	Ribosome-binding factor A	kb|g.236093	none		22020	21576	-	MEint.metabat.885_1675000355	Ribosome-binding factor A
kb|g.236093.CDS.100	CDS	Translation initiation factor 2	kb|g.236093	none		24171	22023	-	MEint.metabat.885_1675000355	Translation initiation factor 2
kb|g.236093.CDS.101	CDS		kb|g.236093	;	No annotated function	34	292	+	MEint.metabat.885_1130000625	
kb|g.236093.CDS.102	CDS		kb|g.236093	;	No annotated function	1271	293	-	MEint.metabat.885_1130000625	
kb|g.236093.CDS.103	CDS		kb|g.236093	;	No annotated function	2311	1267	-	MEint.metabat.885_1130000625	
kb|g.236093.CDS.104	CDS	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	kb|g.236093	none		2419	3181	+	MEint.metabat.885_1130000625	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)
kb|g.236093.CDS.105	CDS		kb|g.236093	;	No annotated function	3855	3180	-	MEint.metabat.885_1130000625	
kb|g.236093.CDS.106	CDS		kb|g.236093	;	No annotated function	4549	3892	-	MEint.metabat.885_1130000625	
kb|g.236093.CDS.107	CDS	Uracil permease	kb|g.236093	none		5914	4648	-	MEint.metabat.885_1130000625	Uracil permease
kb|g.236093.CDS.108	CDS		kb|g.236093	;	No annotated function	6154	6694	+	MEint.metabat.885_1130000625	
kb|g.236093.CDS.109	CDS	Inositol-1-phosphate synthase (EC 5.5.1.4)	kb|g.236093	none		6693	7782	+	MEint.metabat.885_1130000625	Inositol-1-phosphate synthase (EC 5.5.1.4)
kb|g.236093.CDS.110	CDS	Enoyl-CoA hydratase (EC 4.2.1.17)	kb|g.236093	none		7791	8535	+	MEint.metabat.885_1130000625	Enoyl-CoA hydratase (EC 4.2.1.17)
kb|g.236093.CDS.111	CDS		kb|g.236093	;	No annotated function	1892	272	-	MEint.metabat.885_676001290	
kb|g.236093.CDS.112	CDS		kb|g.236093	;	No annotated function	2149	1888	-	MEint.metabat.885_676001290	
kb|g.236093.CDS.113	CDS		kb|g.236093	;	No annotated function	2402	2156	-	MEint.metabat.885_676001290	
kb|g.236093.CDS.114	CDS	Putrescine transport ATP-binding protein PotA (TC 3.A.1.11.1)	kb|g.236093	none		3532	2398	-	MEint.metabat.885_676001290	Putrescine transport ATP-binding protein PotA (TC 3.A.1.11.1)
kb|g.236093.CDS.115	CDS		kb|g.236093	;	No annotated function	5242	3541	-	MEint.metabat.885_676001290	
kb|g.236093.CDS.116	CDS	Ferric iron ABC transporter, iron-binding protein	kb|g.236093	none		6483	5328	-	MEint.metabat.885_676001290	Ferric iron ABC transporter, iron-binding protein
kb|g.236093.CDS.117	CDS	Membrane proteins related to metalloendopeptidases	kb|g.236093	none		6855	7425	+	MEint.metabat.885_676001290	Membrane proteins related to metalloendopeptidases
kb|g.236093.CDS.118	CDS	D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	kb|g.236093	none		121	1549	+	MEint.metabat.885_2206001902	D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)
kb|g.236093.CDS.119	CDS	3-isopropylmalate dehydrogenase (EC 1.1.1.85)	kb|g.236093	none		1545	2586	+	MEint.metabat.885_2206001902	3-isopropylmalate dehydrogenase (EC 1.1.1.85)
kb|g.236093.CDS.120	CDS	Xylose ABC transporter, permease protein XylH	kb|g.236093	none		2448	1236	-	MEint.metabat.885_240002078	Xylose ABC transporter, permease protein XylH
kb|g.236093.CDS.121	CDS	D-xylose transport ATP-binding protein XylG	kb|g.236093	none		3182	2444	-	MEint.metabat.885_240002078	D-xylose transport ATP-binding protein XylG
kb|g.236093.CDS.122	CDS	Xylose ABC transporter, periplasmic xylose-binding protein XylF	kb|g.236093	none		4356	3285	-	MEint.metabat.885_240002078	Xylose ABC transporter, periplasmic xylose-binding protein XylF
kb|g.236093.CDS.123	CDS	Arginyl-tRNA synthetase (EC 6.1.1.19)	kb|g.236093	none		4578	6288	+	MEint.metabat.885_240002078	Arginyl-tRNA synthetase (EC 6.1.1.19)
kb|g.236093.CDS.124	CDS	Diaminopimelate decarboxylase (EC 4.1.1.20)	kb|g.236093	none		6290	7664	+	MEint.metabat.885_240002078	Diaminopimelate decarboxylase (EC 4.1.1.20)
kb|g.236093.CDS.125	CDS	Homoserine dehydrogenase (EC 1.1.1.3)	kb|g.236093	none		7660	8956	+	MEint.metabat.885_240002078	Homoserine dehydrogenase (EC 1.1.1.3)
kb|g.236093.CDS.126	CDS	Threonine synthase (EC 4.2.3.1)	kb|g.236093	none		8955	10035	+	MEint.metabat.885_240002078	Threonine synthase (EC 4.2.3.1)
kb|g.236093.CDS.127	CDS	Homoserine kinase (EC 2.7.1.39)	kb|g.236093	none		10037	10985	+	MEint.metabat.885_240002078	Homoserine kinase (EC 2.7.1.39)
kb|g.236093.CDS.128	CDS	Transcription termination factor Rho	kb|g.236093	none		11163	12774	+	MEint.metabat.885_240002078	Transcription termination factor Rho
kb|g.236093.CDS.129	CDS		kb|g.236093	;	No annotated function	12882	13140	+	MEint.metabat.885_240002078	
kb|g.236093.CDS.130	CDS	Peptide chain release factor 1	kb|g.236093	none		13237	14332	+	MEint.metabat.885_240002078	Peptide chain release factor 1
kb|g.236093.CDS.131	CDS	Protein-N(5)-glutamine methyltransferase PrmC, methylates polypeptide chain release factors RF1 and RF2	kb|g.236093	none		14336	15206	+	MEint.metabat.885_240002078	Protein-N(5)-glutamine methyltransferase PrmC, methylates polypeptide chain release factors RF1 and RF2
kb|g.236093.CDS.132	CDS		kb|g.236093	;	No annotated function	15205	15859	+	MEint.metabat.885_240002078	
kb|g.236093.CDS.133	CDS	Serine hydroxymethyltransferase (EC 2.1.2.1)	kb|g.236093	none		15869	17135	+	MEint.metabat.885_240002078	Serine hydroxymethyltransferase (EC 2.1.2.1)
kb|g.236093.CDS.134	CDS	Undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase (EC 2.7.8.-)	kb|g.236093	none		17134	18214	+	MEint.metabat.885_240002078	Undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase (EC 2.7.8.-)
kb|g.236093.CDS.135	CDS		kb|g.236093	;	No annotated function	18214	18640	+	MEint.metabat.885_240002078	
kb|g.236093.CDS.136	CDS		kb|g.236093	;	No annotated function	18642	18849	+	MEint.metabat.885_240002078	
kb|g.236093.CDS.137	CDS		kb|g.236093	;	No annotated function	18984	18864	-	MEint.metabat.885_240002078	
kb|g.236093.CDS.138	CDS	ATP synthase F0 sector subunit a	kb|g.236093	none		18996	19785	+	MEint.metabat.885_240002078	ATP synthase F0 sector subunit a
kb|g.236093.CDS.139	CDS	ATP synthase F0 sector subunit c	kb|g.236093	none		19853	20057	+	MEint.metabat.885_240002078	ATP synthase F0 sector subunit c
kb|g.236093.CDS.140	CDS	ATP synthase F0 sector subunit b	kb|g.236093	none		20073	20601	+	MEint.metabat.885_240002078	ATP synthase F0 sector subunit b
kb|g.236093.CDS.141	CDS	ATP synthase delta chain (EC 3.6.3.14)	kb|g.236093	none		20603	21443	+	MEint.metabat.885_240002078	ATP synthase delta chain (EC 3.6.3.14)
kb|g.236093.CDS.142	CDS	ATP synthase alpha chain (EC 3.6.3.14)	kb|g.236093	none		21457	23083	+	MEint.metabat.885_240002078	ATP synthase alpha chain (EC 3.6.3.14)
kb|g.236093.CDS.143	CDS	ATP synthase gamma chain (EC 3.6.3.14)	kb|g.236093	none		23087	24002	+	MEint.metabat.885_240002078	ATP synthase gamma chain (EC 3.6.3.14)
kb|g.236093.CDS.144	CDS	Hypothetical, related to broad specificity phosphatases COG0406	kb|g.236093	none		92	746	+	MEint.metabat.885_2322002486	Hypothetical, related to broad specificity phosphatases COG0406
kb|g.236093.CDS.145	CDS	Thiol:disulfide oxidoreductase related to ResA	kb|g.236093	none		742	1282	+	MEint.metabat.885_2322002486	Thiol:disulfide oxidoreductase related to ResA
kb|g.236093.CDS.146	CDS	Cytochrome c-type biogenesis protein CcdA (DsbD analog)	kb|g.236093	none		1274	2000	+	MEint.metabat.885_2322002486	Cytochrome c-type biogenesis protein CcdA (DsbD analog)
kb|g.236093.CDS.147	CDS	Ccs1/ResB-related putative cytochrome C-type biogenesis protein	kb|g.236093	none		1999	3451	+	MEint.metabat.885_2322002486	Ccs1/ResB-related putative cytochrome C-type biogenesis protein
